Time (Seconds),Amplitude (Volts),,Time (Seconds),,,,Amplitude (Volts)
22061,0.042816423,,,,,,-0.042816423
22062,0.042487368,,,,,,-0.042487368
22063,0.0479168,,,,,,-0.0479168
22064,0.042487368,,,,,,-0.042487368
22065,0.03656435,,,,,,-0.03656435
22066,0.04413265,,,,,,-0.04413265
22067,0.03360284,,,,,,-0.03360284
22068,0.031463973,,,,,,-0.031463973
22069,0.029654162,,,,,,-0.029654162
22070,0.024060203,,,,,,-0.024060203
22071,0.02044058,,,,,,-0.02044058
22072,0.025540957,,,,,,-0.025540957
22073,0.029818691,,,,,,-0.029818691
22074,0.021263223,,,,,,-0.021263223
22075,0.015340206,,,,,,-0.015340206
22076,0.014353037,,,,,,-0.014353037
22077,0.01221417,,,,,,-0.01221417
22078,0.003494174,,,,,,-0.003494174
22079,0.005139456,,,,,,-0.005139456
22080,-0.002428841,,,,,,0.002428841
22081,-0.008351857,,,,,,0.008351857
22082,-0.008351857,,,,,,0.008351857
22083,-0.010490723,,,,,,0.010490723
22084,-0.009339025,,,,,,0.009339025
22085,-0.002922426,,,,,,0.002922426
22086,-0.009009969,,,,,,0.009009969
22087,-0.004074123,,,,,,0.004074123
22088,0.008923605,,,,,,-0.008923605
22089,0.012378698,,,,,,-0.012378698
22090,0.009910774,,,,,,-0.009910774
22091,0.012707754,,,,,,-0.012707754
22092,0.019453412,,,,,,-0.019453412
22093,0.026363598,,,,,,-0.026363598
22094,0.039361328,,,,,,-0.039361328
22095,0.037057932,,,,,,-0.037057932
22096,0.028337937,,,,,,-0.028337937
22097,0.02702171,,,,,,-0.02702171
22098,0.03360284,,,,,,-0.03360284
22099,0.028831521,,,,,,-0.028831521
22100,0.020276053,,,,,,-0.020276053
22101,0.012378698,,,,,,-0.012378698
22102,0.009910774,,,,,,-0.009910774
22103,0.002671533,,,,,,-0.002671533
22104,0.011885113,,,,,,-0.011885113
22105,0.019946996,,,,,,-0.019946996
22106,0.014188509,,,,,,-0.014188509
22107,0.00941719,,,,,,-0.00941719
22108,0.014846621,,,,,,-0.014846621
22109,0.015340206,,,,,,-0.015340206
22110,0.008923605,,,,,,-0.008923605
22111,0.002177949,,,,,,-0.002177949
22112,0.006291154,,,,,,-0.006291154
22113,0.01221417,,,,,,-0.01221417
22114,0.00760738,,,,,,-0.00760738
22115,0.001190779,,,,,,-0.001190779
22116,-0.004896764,,,,,,0.004896764
22117,-0.007035631,,,,,,0.007035631
22118,-0.00621299,,,,,,0.00621299
22119,-0.001277144,,,,,,0.001277144
22120,-0.005554877,,,,,,0.005554877
22121,-0.012300533,,,,,,0.012300533
22122,-0.018552605,,,,,,0.018552605
22123,-0.017236378,,,,,,0.017236378
22124,-0.020362414,,,,,,0.020362414
22125,-0.01888166,,,,,,0.01888166
22126,-0.013123174,,,,,,0.013123174
22127,-0.011477892,,,,,,0.011477892
22128,-0.012958646,,,,,,0.012958646
22129,-0.009339025,,,,,,0.009339025
22130,-0.006706575,,,,,,0.006706575
22131,-0.008680913,,,,,,0.008680913
22132,-0.010984308,,,,,,0.010984308
22133,-0.017565435,,,,,,0.017565435
22134,-0.027601654,,,,,,0.027601654
22135,-0.03270203,,,,,,0.03270203
22136,-0.03516995,,,,,,0.03516995
22137,-0.038954098,,,,,,0.038954098
22138,-0.04142202,,,,,,0.04142202
22139,-0.040434852,,,,,,0.040434852
22140,-0.034676366,,,,,,0.034676366
22141,-0.03072769,,,,,,0.03072769
22142,-0.031056745,,,,,,0.031056745
22143,-0.03352467,,,,,,0.03352467
22144,-0.023982035,,,,,,0.023982035
22145,-0.014932985,,,,,,0.014932985
22146,-0.013781287,,,,,,0.013781287
22147,-0.008845441,,,,,,0.008845441
22148,-0.004732236,,,,,,0.004732236
22149,0.004481344,,,,,,-0.004481344
22150,0.010568888,,,,,,-0.010568888
22151,0.018795298,,,,,,-0.018795298
22152,0.015175678,,,,,,-0.015175678
22153,0.011720585,,,,,,-0.011720585
22154,0.012707754,,,,,,-0.012707754
22155,0.023237562,,,,,,-0.023237562
22156,0.024718314,,,,,,-0.024718314
22157,0.031299446,,,,,,-0.031299446
22158,0.033273783,,,,,,-0.033273783
22159,0.020769637,,,,,,-0.020769637
22160,0.02340209,,,,,,-0.02340209
22161,0.033109255,,,,,,-0.033109255
22162,0.033109255,,,,,,-0.033109255
22163,0.027350767,,,,,,-0.027350767
22164,0.027350767,,,,,,-0.027350767
22165,0.02422473,,,,,,-0.02422473
22166,0.020934166,,,,,,-0.020934166
22167,0.014517565,,,,,,-0.014517565
22168,0.00300059,,,,,,-0.00300059
22169,-0.008351857,,,,,,0.008351857
22170,-0.010490723,,,,,,0.010490723
22171,-0.011806949,,,,,,0.011806949
22172,-0.012794117,,,,,,0.012794117
22173,0.00020361,,,,,,-0.00020361
22174,-0.005390349,,,,,,0.005390349
22175,-0.00440318,,,,,,0.00440318
22176,-0.003909595,,,,,,0.003909595
22177,-0.001441672,,,,,,0.001441672
22178,-0.009009969,,,,,,0.009009969
22179,-0.000948087,,,,,,0.000948087
22180,0.000697195,,,,,,-0.000697195
22181,-0.003745067,,,,,,0.003745067
22182,0.001355307,,,,,,-0.001355307
22183,0.010075303,,,,,,-0.010075303
22184,0.0000391,,,,,,-3.91E-05
22185,-0.004567708,,,,,,0.004567708
22186,0.003329646,,,,,,-0.003329646
22187,0.006291154,,,,,,-0.006291154
22188,0.000368138,,,,,,-0.000368138
22189,0.001355307,,,,,,-0.001355307
22190,-0.000948087,,,,,,0.000948087
22191,-0.005390349,,,,,,0.005390349
22192,-0.008351857,,,,,,0.008351857
22193,-0.012465062,,,,,,0.012465062
22194,-0.014932985,,,,,,0.014932985
22195,-0.015426569,,,,,,0.015426569
22196,-0.022007696,,,,,,0.022007696
22197,-0.025956372,,,,,,0.025956372
22198,-0.024640147,,,,,,0.024640147
22199,-0.026614485,,,,,,0.026614485
22200,-0.026943542,,,,,,0.026943542
22201,-0.032043915,,,,,,0.032043915
22202,-0.03434731,,,,,,0.03434731
22203,-0.042902775,,,,,,0.042902775
22204,-0.04224466,,,,,,0.04224466
22205,-0.03697976,,,,,,0.03697976
22206,-0.03582806,,,,,,0.03582806
22207,-0.037473343,,,,,,0.037473343
22208,-0.042573716,,,,,,0.042573716
22209,-0.046193335,,,,,,0.046193335
22210,-0.036321647,,,,,,0.036321647
22211,-0.026449958,,,,,,0.026449958
22212,-0.026449958,,,,,,0.026449958
22213,-0.022336753,,,,,,0.022336753
22214,-0.004074123,,,,,,0.004074123
22215,0.008923605,,,,,,-0.008923605
22216,0.006291154,,,,,,-0.006291154
22217,0.003987759,,,,,,-0.003987759
22218,-0.00341601,,,,,,0.00341601
22219,-0.012465062,,,,,,0.012465062
22220,-0.014603928,,,,,,0.014603928
22221,-0.014274872,,,,,,0.014274872
22222,-0.013781287,,,,,,0.013781287
22223,-0.016742794,,,,,,0.016742794
22224,-0.01624921,,,,,,0.01624921
22225,-0.011806949,,,,,,0.011806949
22226,-0.00983261,,,,,,0.00983261
22227,-0.011148836,,,,,,0.011148836
22228,-0.015426569,,,,,,0.015426569
22229,-0.014932985,,,,,,0.014932985
22230,-0.014768456,,,,,,0.014768456
22231,-0.020691471,,,,,,0.020691471
22232,-0.016742794,,,,,,0.016742794
22233,-0.016742794,,,,,,0.016742794
22234,-0.02447562,,,,,,0.02447562
22235,-0.02974052,,,,,,0.02974052
22236,-0.026120901,,,,,,0.026120901
22237,-0.028588824,,,,,,0.028588824
22238,-0.03500542,,,,,,0.03500542
22239,-0.023817506,,,,,,0.023817506
22240,-0.020691471,,,,,,0.020691471
22241,-0.026943542,,,,,,0.026943542
22242,-0.027272597,,,,,,0.027272597
22243,-0.03500542,,,,,,0.03500542
22244,-0.041751076,,,,,,0.041751076
22245,-0.04059938,,,,,,0.04059938
22246,-0.044877112,,,,,,0.044877112
22247,-0.044219,,,,,,0.044219
22248,-0.044219,,,,,,0.044219
22249,-0.045699753,,,,,,0.045699753
22250,-0.047180504,,,,,,0.047180504
22251,-0.040763907,,,,,,0.040763907
22252,-0.041586548,,,,,,0.041586548
22253,-0.04767409,,,,,,0.04767409
22254,-0.060178228,,,,,,0.060178228
22255,-0.07728916,,,,,,0.07728916
22256,-0.091767624,,,,,,0.091767624
22257,-0.103778176,,,,,,0.103778176
22258,-0.11216911,,,,,,0.11216911
22259,-0.12911549,,,,,,0.12911549
22260,-0.14046793,,,,,,0.14046793
22261,-0.13832907,,,,,,0.13832907
22262,-0.1426068,,,,,,0.1426068
22263,-0.15511093,,,,,,0.15511093
22264,-0.16415997,,,,,,0.16415997
22265,-0.17008297,,,,,,0.17008297
22266,-0.17386712,,,,,,0.17386712
22267,-0.18127088,,,,,,0.18127088
22268,-0.17863843,,,,,,0.17863843
22269,-0.18472597,,,,,,0.18472597
22270,-0.1896618,,,,,,0.1896618
22271,-0.18801653,,,,,,0.18801653
22272,-0.19542028,,,,,,0.19542028
22273,-0.20397574,,,,,,0.20397574
22274,-0.2072663,,,,,,0.2072663
22275,-0.21203761,,,,,,0.21203761
22276,-0.21582176,,,,,,0.21582176
22277,-0.2154927,,,,,,0.2154927
22278,-0.20627913,,,,,,0.20627913
22279,-0.2072663,,,,,,0.2072663
22280,-0.21565722,,,,,,0.21565722
22281,-0.21861872,,,,,,0.21861872
22282,-0.20759535,,,,,,0.20759535
22283,-0.20496291,,,,,,0.20496291
22284,-0.20940517,,,,,,0.20940517
22285,-0.20710178,,,,,,0.20710178
22286,-0.20496291,,,,,,0.20496291
22287,-0.20924063,,,,,,0.20924063
22288,-0.21467006,,,,,,0.21467006
22289,-0.21647987,,,,,,0.21647987
22290,-0.2191123,,,,,,0.2191123
22291,-0.2232255,,,,,,0.2232255
22292,-0.22273193,,,,,,0.22273193
22293,-0.22421268,,,,,,0.22421268
22294,-0.22947757,,,,,,0.22947757
22295,-0.23885566,,,,,,0.23885566
22296,-0.2314519,,,,,,0.2314519
22297,-0.23441342,,,,,,0.23441342
22298,-0.23605868,,,,,,0.23605868
22299,-0.22651607,,,,,,0.22651607
22300,-0.22273193,,,,,,0.22273193
22301,-0.21944137,,,,,,0.21944137
22302,-0.21351837,,,,,,0.21351837
22303,-0.20775989,,,,,,0.20775989
22304,-0.2061146,,,,,,0.2061146
22305,-0.21302478,,,,,,0.21302478
22306,-0.2131893,,,,,,0.2131893
22307,-0.21697345,,,,,,0.21697345
22308,-0.20924063,,,,,,0.20924063
22309,-0.2054565,,,,,,0.2054565
22310,-0.20627913,,,,,,0.20627913
22311,-0.20989874,,,,,,0.20989874
22312,-0.21763156,,,,,,0.21763156
22313,-0.2232255,,,,,,0.2232255
22314,-0.22207381,,,,,,0.22207381
22315,-0.21286026,,,,,,0.21286026
22316,-0.21450552,,,,,,0.21450552
22317,-0.20627913,,,,,,0.20627913
22318,-0.20693724,,,,,,0.20693724
22319,-0.21088591,,,,,,0.21088591
22320,-0.21335383,,,,,,0.21335383
22321,-0.2113795,,,,,,0.2113795
22322,-0.21467006,,,,,,0.21467006
22323,-0.21894778,,,,,,0.21894778
22324,-0.21894778,,,,,,0.21894778
22325,-0.22355457,,,,,,0.22355457
22326,-0.22750324,,,,,,0.22750324
22327,-0.21796061,,,,,,0.21796061
22328,-0.21088591,,,,,,0.21088591
22329,-0.2173025,,,,,,0.2173025
22330,-0.22881946,,,,,,0.22881946
22331,-0.22487079,,,,,,0.22487079
22332,-0.21154402,,,,,,0.21154402
22333,-0.2001916,,,,,,0.2001916
22334,-0.19426858,,,,,,0.19426858
22335,-0.18291616,,,,,,0.18291616
22336,-0.17008297,,,,,,0.17008297
22337,-0.16267921,,,,,,0.16267921
22338,-0.1608694,,,,,,0.1608694
22339,-0.16300827,,,,,,0.16300827
22340,-0.16745053,,,,,,0.16745053
22341,-0.16662788,,,,,,0.16662788
22342,-0.16827317,,,,,,0.16827317
22343,-0.16662788,,,,,,0.16662788
22344,-0.16975392,,,,,,0.16975392
22345,-0.16596977,,,,,,0.16596977
22346,-0.16152751,,,,,,0.16152751
22347,-0.16646336,,,,,,0.16646336
22348,-0.15807243,,,,,,0.15807243
22349,-0.1455683,,,,,,0.1455683
22350,-0.13767095,,,,,,0.13767095
22351,-0.1444166,,,,,,0.1444166
22352,-0.13191247,,,,,,0.13191247
22353,-0.12220532,,,,,,0.12220532
22354,-0.12121815,,,,,,0.12121815
22355,-0.11809212,,,,,,0.11809212
22356,-0.111840054,,,,,,0.111840054
22357,-0.10196837,,,,,,0.10196837
22358,-0.08995782,,,,,,0.08995782
22359,-0.08321217,,,,,,0.08321217
22360,-0.085186504,,,,,,0.085186504
22361,-0.08271858,,,,,,0.08271858
22362,-0.07235331,,,,,,0.07235331
22363,-0.06840464,,,,,,0.06840464
22364,-0.067582,,,,,,0.067582
22365,-0.067417465,,,,,,0.067417465
22366,-0.07317595,,,,,,0.07317595
22367,-0.06708841,,,,,,0.06708841
22368,-0.057545777,,,,,,0.057545777
22369,-0.053268045,,,,,,0.053268045
22370,-0.056887664,,,,,,0.056887664
22371,-0.051951822,,,,,,0.051951822
22372,-0.04668692,,,,,,0.04668692
22373,-0.04504164,,,,,,0.04504164
22374,-0.03796693,,,,,,0.03796693
22375,-0.034840893,,,,,,0.034840893
22376,-0.037308816,,,,,,0.037308816
22377,-0.040434852,,,,,,0.040434852
22378,-0.041092962,,,,,,0.041092962
22379,-0.04405447,,,,,,0.04405447
22380,-0.050471067,,,,,,0.050471067
22381,-0.053432576,,,,,,0.053432576
22382,-0.059520114,,,,,,0.059520114
22383,-0.050471067,,,,,,0.050471067
22384,-0.040928435,,,,,,0.040928435
22385,-0.03237297,,,,,,0.03237297
22386,-0.03615712,,,,,,0.03615712
22387,-0.030892218,,,,,,0.030892218
22388,-0.022172224,,,,,,0.022172224
22389,-0.01081978,,,,,,0.01081978
22390,-0.001441672,,,,,,0.001441672
22391,0.004152287,,,,,,-0.004152287
22392,0.008594549,,,,,,-0.008594549
22393,0.014682093,,,,,,-0.014682093
22394,0.018959828,,,,,,-0.018959828
22395,0.020111525,,,,,,-0.020111525
22396,0.026528126,,,,,,-0.026528126
22397,0.020769637,,,,,,-0.020769637
22398,0.018301714,,,,,,-0.018301714
22399,0.024882844,,,,,,-0.024882844
22400,0.03080586,,,,,,-0.03080586
22401,0.033109255,,,,,,-0.033109255
22402,0.037222464,,,,,,-0.037222464
22403,0.033438314,,,,,,-0.033438314
22404,0.030312276,,,,,,-0.030312276
22405,0.03376737,,,,,,-0.03376737
22406,0.035083596,,,,,,-0.035083596
22407,0.03639982,,,,,,-0.03639982
22408,0.034096424,,,,,,-0.034096424
22409,0.03376737,,,,,,-0.03376737
22410,0.03656435,,,,,,-0.03656435
22411,0.028502464,,,,,,-0.028502464
22412,0.024060203,,,,,,-0.024060203
22413,0.02422473,,,,,,-0.02422473
22414,0.018137187,,,,,,-0.018137187
22415,0.015833791,,,,,,-0.015833791
22416,0.022579448,,,,,,-0.022579448
22417,0.027679823,,,,,,-0.027679823
22418,0.021263223,,,,,,-0.021263223
22419,0.029325105,,,,,,-0.029325105
22420,0.03491907,,,,,,-0.03491907
22421,0.037716046,,,,,,-0.037716046
22422,0.040513027,,,,,,-0.040513027
22423,0.044297177,,,,,,-0.044297177
22424,0.045613404,,,,,,-0.045613404
22425,0.053181704,,,,,,-0.053181704
22426,0.062724344,,,,,,-0.062724344
22427,0.06897642,,,,,,-0.06897642
22428,0.077202834,,,,,,-0.077202834
22429,0.07901265,,,,,,-0.07901265
22430,0.07555755,,,,,,-0.07555755
22431,0.07440585,,,,,,-0.07440585
22432,0.07588661,,,,,,-0.07588661
22433,0.06930547,,,,,,-0.06930547
22434,0.068153776,,,,,,-0.068153776
22435,0.06996359,,,,,,-0.06996359
22436,0.06552132,,,,,,-0.06552132
22437,0.070457175,,,,,,-0.070457175
22438,0.080328874,,,,,,-0.080328874
22439,0.078683585,,,,,,-0.078683585
22440,0.08312585,,,,,,-0.08312585
22441,0.08213868,,,,,,-0.08213868
22442,0.074899435,,,,,,-0.074899435
22443,0.070292644,,,,,,-0.070292644
22444,0.06914095,,,,,,-0.06914095
22445,0.06519227,,,,,,-0.06519227
22446,0.061901703,,,,,,-0.061901703
22447,0.049233027,,,,,,-0.049233027
22448,0.056965854,,,,,,-0.056965854
22449,0.061737172,,,,,,-0.061737172
22450,0.06387604,,,,,,-0.06387604
22451,0.056965854,,,,,,-0.056965854
22452,0.049891137,,,,,,-0.049891137
22453,0.054991513,,,,,,-0.054991513
22454,0.06848283,,,,,,-0.06848283
22455,0.07999981,,,,,,-0.07999981
22456,0.078683585,,,,,,-0.078683585
22457,0.084113024,,,,,,-0.084113024
22458,0.09382019,,,,,,-0.09382019
22459,0.10385642,,,,,,-0.10385642
22460,0.10583076,,,,,,-0.10583076
22461,0.10056586,,,,,,-0.10056586
22462,0.102540195,,,,,,-0.102540195
22463,0.09464283,,,,,,-0.09464283
22464,0.095465474,,,,,,-0.095465474
22465,0.10155302,,,,,,-0.10155302
22466,0.10056586,,,,,,-0.10056586
22467,0.10056586,,,,,,-0.10056586
22468,0.09892057,,,,,,-0.09892057
22469,0.10073038,,,,,,-0.10073038
22470,0.10698246,,,,,,-0.10698246
22471,0.10533718,,,,,,-0.10533718
22472,0.102375664,,,,,,-0.102375664
22473,0.103362836,,,,,,-0.103362836
22474,0.10747605,,,,,,-0.10747605
22475,0.10533718,,,,,,-0.10533718
22476,0.101882085,,,,,,-0.101882085
22477,0.099414155,,,,,,-0.099414155
22478,0.10056586,,,,,,-0.10056586
22479,0.106324345,,,,,,-0.106324345
22480,0.1135636,,,,,,-0.1135636
22481,0.11701869,,,,,,-0.11701869
22482,0.11603152,,,,,,-0.11603152
22483,0.11817039,,,,,,-0.11817039
22484,0.12162548,,,,,,-0.12162548
22485,0.12063831,,,,,,-0.12063831
22486,0.114879824,,,,,,-0.114879824
22487,0.111753784,,,,,,-0.111753784
22488,0.1112602,,,,,,-0.1112602
22489,0.11438624,,,,,,-0.11438624
22490,0.11191831,,,,,,-0.11191831
22491,0.11389265,,,,,,-0.11389265
22492,0.11224737,,,,,,-0.11224737
22493,0.115702465,,,,,,-0.115702465
22494,0.12063831,,,,,,-0.12063831
22495,0.12606774,,,,,,-0.12606774
22496,0.122448124,,,,,,-0.122448124
22497,0.12902926,,,,,,-0.12902926
22498,0.12524511,,,,,,-0.12524511
22499,0.1176768,,,,,,-0.1176768
22500,0.112411894,,,,,,-0.112411894
22501,0.106324345,,,,,,-0.106324345
22502,0.0967817,,,,,,-0.0967817
22503,0.09003604,,,,,,-0.09003604
22504,0.09628812,,,,,,-0.09628812
22505,0.102704726,,,,,,-0.102704726
22506,0.10467906,,,,,,-0.10467906
22507,0.10467906,,,,,,-0.10467906
22508,0.109614916,,,,,,-0.109614916
22509,0.115702465,,,,,,-0.115702465
22510,0.121790014,,,,,,-0.121790014
22511,0.123270765,,,,,,-0.123270765
22512,0.122448124,,,,,,-0.122448124
22513,0.12458699,,,,,,-0.12458699
22514,0.12935832,,,,,,-0.12935832
22515,0.13347153,,,,,,-0.13347153
22516,0.13314247,,,,,,-0.13314247
22517,0.13363606,,,,,,-0.13363606
22518,0.14252059,,,,,,-0.14252059
22519,0.14169794,,,,,,-0.14169794
22520,0.13923001,,,,,,-0.13923001
22521,0.14482398,,,,,,-0.14482398
22522,0.14943078,,,,,,-0.14943078
22523,0.14581116,,,,,,-0.14581116
22524,0.14614022,,,,,,-0.14614022
22525,0.14630474,,,,,,-0.14630474
22526,0.1477855,,,,,,-0.1477855
22527,0.15551834,,,,,,-0.15551834
22528,0.15486021,,,,,,-0.15486021
22529,0.15436663,,,,,,-0.15436663
22530,0.15667003,,,,,,-0.15667003
22531,0.15930249,,,,,,-0.15930249
22532,0.15255682,,,,,,-0.15255682
22533,0.1466338,,,,,,-0.1466338
22534,0.1431787,,,,,,-0.1431787
22535,0.1321553,,,,,,-0.1321553
22536,0.1321553,,,,,,-0.1321553
22537,0.13264889,,,,,,-0.13264889
22538,0.13478775,,,,,,-0.13478775
22539,0.13133265,,,,,,-0.13133265
22540,0.12968737,,,,,,-0.12968737
22541,0.13445869,,,,,,-0.13445869
22542,0.13758473,,,,,,-0.13758473
22543,0.13840738,,,,,,-0.13840738
22544,0.13659756,,,,,,-0.13659756
22545,0.14844361,,,,,,-0.14844361
22546,0.15337946,,,,,,-0.15337946
22547,0.16604815,,,,,,-0.16604815
22548,0.16950324,,,,,,-0.16950324
22549,0.16078325,,,,,,-0.16078325
22550,0.15815079,,,,,,-0.15815079
22551,0.16160588,,,,,,-0.16160588
22552,0.16736437,,,,,,-0.16736437
22553,0.16571909,,,,,,-0.16571909
22554,0.17180665,,,,,,-0.17180665
22555,0.16868061,,,,,,-0.16868061
22556,0.16555457,,,,,,-0.16555457
22557,0.16670626,,,,,,-0.16670626
22558,0.15847984,,,,,,-0.15847984
22559,0.15815079,,,,,,-0.15815079
22560,0.1617704,,,,,,-0.1617704
22561,0.15897343,,,,,,-0.15897343
22562,0.15601191,,,,,,-0.15601191
22563,0.15321493,,,,,,-0.15321493
22564,0.14910172,,,,,,-0.14910172
22565,0.14811455,,,,,,-0.14811455
22566,0.1466338,,,,,,-0.1466338
22567,0.13906549,,,,,,-0.13906549
22568,0.13873644,,,,,,-0.13873644
22569,0.12771304,,,,,,-0.12771304
22570,0.1287002,,,,,,-0.1287002
22571,0.1275485,,,,,,-0.1275485
22572,0.11504435,,,,,,-0.11504435
22573,0.11076661,,,,,,-0.11076661
22574,0.10796963,,,,,,-0.10796963
22575,0.10994397,,,,,,-0.10994397
22576,0.115702465,,,,,,-0.115702465
22577,0.11685416,,,,,,-0.11685416
22578,0.118663974,,,,,,-0.118663974
22579,0.12359983,,,,,,-0.12359983
22580,0.12524511,,,,,,-0.12524511
22581,0.11751228,,,,,,-0.11751228
22582,0.10846321,,,,,,-0.10846321
22583,0.09135227,,,,,,-0.09135227
22584,0.07539302,,,,,,-0.07539302
22585,0.06601491,,,,,,-0.06601491
22586,0.056965854,,,,,,-0.056965854
22587,0.038045105,,,,,,-0.038045105
22588,0.023237562,,,,,,-0.023237562
22589,0.011720585,,,,,,-0.011720585
22590,-0.000289975,,,,,,0.000289975
22591,-0.001112616,,,,,,0.001112616
22592,-0.009174498,,,,,,0.009174498
22593,-0.016084682,,,,,,0.016084682
22594,-0.024969203,,,,,,0.024969203
22595,-0.03714429,,,,,,0.03714429
22596,-0.049154844,,,,,,0.049154844
22597,-0.050964653,,,,,,0.050964653
22598,-0.057545777,,,,,,0.057545777
22599,-0.06363332,,,,,,0.06363332
22600,-0.06791105,,,,,,0.06791105
22601,-0.06972086,,,,,,0.06972086
22602,-0.07136614,,,,,,0.07136614
22603,-0.07531481,,,,,,0.07531481
22604,-0.08321217,,,,,,0.08321217
22605,-0.09094498,,,,,,0.09094498
22606,-0.0945646,,,,,,0.0945646
22607,-0.087325364,,,,,,0.087325364
22608,-0.08765443,,,,,,0.08765443
22609,-0.09686799,,,,,,0.09686799
22610,-0.09950045,,,,,,0.09950045
22611,-0.09670347,,,,,,0.09670347
22612,-0.09061593,,,,,,0.09061593
22613,-0.09291932,,,,,,0.09291932
22614,-0.09209668,,,,,,0.09209668
22615,-0.09094498,,,,,,0.09094498
22616,-0.09028687,,,,,,0.09028687
22617,-0.08173141,,,,,,0.08173141
22618,-0.07827632,,,,,,0.07827632
22619,-0.07218878,,,,,,0.07218878
22620,-0.074821234,,,,,,0.074821234
22621,-0.077124625,,,,,,0.077124625
22622,-0.08864159,,,,,,0.08864159
22623,-0.091932155,,,,,,0.091932155
22624,-0.09834875,,,,,,0.09834875
22625,-0.102955535,,,,,,0.102955535
22626,-0.103120066,,,,,,0.103120066
22627,-0.09933592,,,,,,0.09933592
22628,-0.08946423,,,,,,0.08946423
22629,-0.091932155,,,,,,0.091932155
22630,-0.09505819,,,,,,0.09505819
22631,-0.092754796,,,,,,0.092754796
22632,-0.08699631,,,,,,0.08699631
22633,-0.080086134,,,,,,0.080086134
22634,-0.07235331,,,,,,0.07235331
22635,-0.073340476,,,,,,0.073340476
22636,-0.073340476,,,,,,0.073340476
22637,-0.06626577,,,,,,0.06626577
22638,-0.05820389,,,,,,0.05820389
22639,-0.05655861,,,,,,0.05655861
22640,-0.055735968,,,,,,0.055735968
22641,-0.0600137,,,,,,0.0600137
22642,-0.061165396,,,,,,0.061165396
22643,-0.055077855,,,,,,0.055077855
22644,-0.05392616,,,,,,0.05392616
22645,-0.046357866,,,,,,0.046357866
22646,-0.04224466,,,,,,0.04224466
22647,-0.03516995,,,,,,0.03516995
22648,-0.035499007,,,,,,0.035499007
22649,-0.031221274,,,,,,0.031221274
22650,-0.03072769,,,,,,0.03072769
22651,-0.032043915,,,,,,0.032043915
22652,-0.037473343,,,,,,0.037473343
22653,-0.03582806,,,,,,0.03582806
22654,-0.034840893,,,,,,0.034840893
22655,-0.040434852,,,,,,0.040434852
22656,-0.040763907,,,,,,0.040763907
22657,-0.04240919,,,,,,0.04240919
22658,-0.03582806,,,,,,0.03582806
22659,-0.040434852,,,,,,0.040434852
22660,-0.039941266,,,,,,0.039941266
22661,-0.037802402,,,,,,0.037802402
22662,-0.03056316,,,,,,0.03056316
22663,-0.03336014,,,,,,0.03336014
22664,-0.032208443,,,,,,0.032208443
22665,-0.028588824,,,,,,0.028588824
22666,-0.02990505,,,,,,0.02990505
22667,-0.015097513,,,,,,0.015097513
22668,-0.016084682,,,,,,0.016084682
22669,-0.012465062,,,,,,0.012465062
22670,-0.00440318,,,,,,0.00440318
22671,-0.004896764,,,,,,0.004896764
22672,-0.004238652,,,,,,0.004238652
22673,0.002671533,,,,,,-0.002671533
22674,0.010075303,,,,,,-0.010075303
22675,0.010239831,,,,,,-0.010239831
22676,0.014188509,,,,,,-0.014188509
22677,0.017479073,,,,,,-0.017479073
22678,0.025870012,,,,,,-0.025870012
22679,0.030641332,,,,,,-0.030641332
22680,0.029160578,,,,,,-0.029160578
22681,0.039361328,,,,,,-0.039361328
22682,0.0391968,,,,,,-0.0391968
22683,0.04298095,,,,,,-0.04298095
22684,0.047258686,,,,,,-0.047258686
