Time (Seconds),Amplitude (Volts),,Time (Seconds)
1280,0.2255289,,
1281,0.2549794,,
1282,0.3198034,,
1283,0.3662002,,
1284,0.36060628,,
1285,0.32506827,,
1286,0.18275163,,
1287,0.0197043,,
1288,-0.02899605,,
1289,-0.007771908,,
1290,0.04059938,,
1291,0.07794727,,
1292,0.119901925,,
1293,0.123686075,,
1294,0.12664758,,
1295,0.09867781,,
1296,-0.064205095,,
1297,-0.19846025,,
1298,-0.25209653,,
1299,-0.2167229,,
1300,-0.14071077,,
1301,-0.119322084,,
1302,-0.035577178,,
1303,-0.008923605,,
1304,0.008845441,,
1305,0.012794117,,
1306,-0.10747605,,
1307,-0.2339984,,
1308,-0.2655879,,
1309,-0.23547916,,
1310,-0.133307,,
1311,-0.07670925,,
1312,-0.038703214,,
1313,0.000619031,,
1314,0.021843169,,
1315,-0.015669262,,
1316,-0.14252059,,
1317,-0.25900674,,
1318,-0.2881283,,
1319,-0.2328467,,
1320,-0.13412964,,
1321,-0.10747605,,
1322,-0.04758774,,
1323,0.011971477,,
1324,-0.003329646,,
1325,-0.05926925,,
1326,-0.1755908,,
1327,-0.35854656,,
1328,-0.4120184,,
1329,-0.37977076,,
1330,-0.3129721,,
1331,-0.26525882,,
1332,-0.20767385,,
1333,-0.17197117,,
1334,-0.14482398,,
1335,-0.17476815,,
1336,-0.28664753,,
1337,-0.43028107,,
1338,-0.4487083,,
1339,-0.38799718,,
1340,-0.2871411,,
1341,-0.2552226,,
1342,-0.24699616,,
1343,-0.16999683,,
1344,-0.18167835,,
1345,-0.20849648,,
1346,-0.3450552,,
1347,-0.4898405,,
1348,-0.5000413,,
1349,-0.45989627,,
1350,-0.36134353,,
1351,-0.2922415,,
1352,-0.26147467,,
1353,-0.21178706,,
1354,-0.1894112,,
1355,-0.23070784,,
1356,-0.38832623,,
1357,-0.50497717,,
1358,-0.54989356,,
1359,-0.49181485,,
1360,-0.3891489,,
1361,-0.32564083,,
1362,-0.24633804,,
1363,-0.21853273,,
1364,-0.19730856,,
1365,-0.24502182,,
1366,-0.4161316,,
1367,-0.52241725,,
1368,-0.56025887,,
1369,-0.52307534,,
1370,-0.40609536,,
1371,-0.3685828,,
1372,-0.29997435,,
1373,-0.222975,,
1374,-0.19253723,,
1375,-0.24123766,,
1376,-0.37565753,,
1377,-0.5000413,,
1378,-0.5513743,,
1379,-0.4779944,,
1380,-0.41004404,,
1381,-0.39145228,,
1382,-0.29553208,,
1383,-0.2552226,,
1384,-0.27858564,,
1385,-0.30902344,,
1386,-0.4834239,,
1387,-0.5925065,,
1388,-0.6137308,,
1389,-0.5865835,,
1390,-0.49971223,,
1391,-0.45792192,,
1392,-0.41695425,,
1393,-0.3463714,,
1394,-0.39194587,,
1395,-0.39194587,,
1396,-0.5357441,,
1397,-0.7104739,,
1398,-0.7029056,,
1399,-0.6732903,,
1400,-0.5954681,,
1401,-0.4926375,,
1402,-0.4429498,,
1403,-0.4121829,,
1404,-0.36216617,,
1405,-0.38289678,,
1406,-0.5207719,,
1407,-0.6754292,,
1408,-0.6540404,,
1409,-0.5829639,,
1410,-0.5308082,,
1411,-0.44837925,,
1412,-0.3886553,,
1413,-0.36874732,,
1414,-0.31494644,,
1415,-0.34916842,,
1416,-0.507116,,
1417,-0.61570513,,
1418,-0.6579891,,
1419,-0.6375875,,
1420,-0.5324535,,
1421,-0.4903341,,
1422,-0.4870435,,
1423,-0.4024757,,
1424,-0.36315334,,
1425,-0.4115248,,
1426,-0.52620137,,
1427,-0.657331,,
1428,-0.68546546,,
1429,-0.56815624,,
1430,-0.49016955,,
1431,-0.4834239,,
1432,-0.36265975,,
1433,-0.35854656,,
1434,-0.35476238,,
1435,-0.375493,,
1436,-0.5184685,,
1437,-0.66160876,,
1438,-0.6236025,,
1439,-0.5599298,,
1440,-0.46828723,,
1441,-0.415638,,
1442,-0.3519654,,
1443,-0.3284378,,
1444,-0.31313664,,
1445,-0.33962575,,
1446,-0.5118874,,
1447,-0.6265641,,
1448,-0.6667092,,
1449,-0.61405987,,
1450,-0.5480837,,
1451,-0.4870435,,
1452,-0.47289404,,
1453,-0.43061012,,
1454,-0.41070214,,
1455,-0.4544668,,
1456,-0.56470114,,
1457,-0.69270474,,
1458,-0.70126027,,
1459,-0.6160342,,
1460,-0.54248977,,
1461,-0.48029783,,
1462,-0.40379193,,
1463,-0.3852002,,
1464,-0.39062965,,
1465,-0.41646066,,
1466,-0.5489064,,
1467,-0.63281614,,
1468,-0.63561314,,
1469,-0.6236025,,
1470,-0.51616514,,
1471,-0.43587506,,
1472,-0.41761234,,
1473,-0.34653595,,
1474,-0.33271554,,
1475,-0.3822387,,
1476,-0.5110647,,
1477,-0.66605103,,
1478,-0.66489935,,
1479,-0.6066561,,
1480,-0.50283825,,
1481,-0.43883657,,
1482,-0.37351865,,
1483,-0.34406802,,
1484,-0.326628,,
1485,-0.3731896,,
1486,-0.5454513,,
1487,-0.6375875,,
1488,-0.6607861,,
1489,-0.60040396,,
1490,-0.52982104,,
1491,-0.47980425,,
1492,-0.40379193,,
1493,-0.33567706,,
1494,-0.3565722,,
1495,-0.37565753,,
1496,-0.5044836,,
1497,-0.61126286,,
1498,-0.60172015,,
1499,-0.5426543,,
1500,-0.48737258,,
1501,-0.43949467,,
1502,-0.38371944,,
1503,-0.33320913,,
1504,-0.34028387,,
1505,-0.40214667,,
1506,-0.53344065,,
1507,-0.6463075,,
1508,-0.646143,,
1509,-0.592342,,
1510,-0.49526995,,
1511,-0.43603957,,
1512,-0.37631565,,
1513,-0.35245898,,
1514,-0.3572303,,
1515,-0.40922138,,
1516,-0.57029516,,
1517,-0.66506386,,
1518,-0.66835445,,
1519,-0.61241454,,
1520,-0.532618,,
1521,-0.47026157,,
1522,-0.39819798,,
1523,-0.35920465,,
1524,-0.3215276,,
1525,-0.38503566,,
1526,-0.5311372,,
1527,-0.62837386,,
1528,-0.6370939,,
1529,-0.572434,,
1530,-0.4847401,,
1531,-0.45068264,,
1532,-0.41251197,,
1533,-0.3692409,,
1534,-0.35229445,,
1535,-0.4149799,,
1536,-0.55614567,,
1537,-0.6642412,,
1538,-0.66851896,,
1539,-0.6102757,,
1540,-0.53903466,,
1541,-0.48095596,,
1542,-0.40790516,,
1543,-0.35805297,,
1544,-0.35097823,,
1545,-0.38701,,
1546,-0.518304,,
1547,-0.6527242,,
1548,-0.646143,,
1549,-0.5179749,,
1550,-0.40576628,,
1551,-0.29240605,,
1552,-0.19056289,,
1553,-0.15831532,,
1554,-0.12524511,,
1555,-0.13709114,,
1556,-0.24814786,,
1557,-0.34538424,,
1558,-0.33847407,,
1559,-0.25110936,,
1560,-0.12787756,,
1561,-0.06009189,,
1562,0.04142202,,
1563,0.13339323,,
1564,0.17567693,,
1565,0.13767095,,
1566,0.02447562,,
1567,-0.046106987,,
1568,-0.038703214,,
1569,0.03697976,,
1570,0.11200458,,
1571,0.17682862,,
1572,0.21828967,,
1573,0.24625942,,
1574,0.27784878,,
1575,0.23803303,,
1576,0.10970119,,
1577,0.041257493,,
1578,0.055242386,,
1579,0.12006646,,
1580,0.23227455,,
1581,0.3156902,,
1582,0.37936243,,
1583,0.43480828,,
1584,0.46063912,,
1585,0.39630878,,
1586,0.24017188,,
1587,0.1602113,,
1588,0.17320901,,
1589,0.23408435,,
1590,0.32243583,,
1591,0.3849564,,
1592,0.46261346,,
1593,0.49568352,,
1594,0.5078586,,
1595,0.44846407,,
1596,0.2887076,,
1597,0.17649958,,
1598,0.17222184,,
1599,0.24872734,,
1600,0.3281943,,
1601,0.38413373,,
1602,0.45586783,,
1603,0.4723206,,
1604,0.48400205,,
1605,0.45126104,,
1606,0.31124792,,
1607,0.17880297,,
1608,0.19361047,,
1609,0.27702615,,
1610,0.32654902,,
1611,0.36537758,,
1612,0.45060295,,
1613,0.4698527,,
1614,0.47857264,,
1615,0.43415016,,
1616,0.29035288,,
1617,0.18225805,,
1618,0.20200141,,
1619,0.2857461,,
1620,0.35632855,,
1621,0.38347563,,
1622,0.42707548,,
1623,0.4545516,,
1624,0.4552097,,
1625,0.36142892,,
1626,0.19821726,,
1627,0.087325364,,
1628,0.07893443,,
1629,0.12730569,,
1630,0.19048445,,
1631,0.2196059,,
1632,0.24461414,,
1633,0.2696224,,
1634,0.28442988,,
1635,0.1784739,,
1636,0.015097513,,
1637,-0.08904887,,
1638,-0.12129643,,
1639,-0.09776887,,
1640,-0.03080586,,
1641,0.028917879,,
1642,0.050964653,,
1643,0.06708841,,
1644,0.08337669,,
1645,0.005390349,,
1646,-0.15403758,,
1647,-0.23465651,,
1648,-0.22379763,,
1649,-0.14153342,,
1650,-0.07358321,,
1651,-0.037880573,,
1652,0.017729964,,
1653,0.045206167,,
1654,0.04405447,,
1655,-0.017479073,,
1656,-0.17295834,,
1657,-0.29898718,,
1658,-0.28960904,,
1659,-0.21639386,,
1660,-0.16900966,,
1661,-0.13001643,,
1662,-0.06864736,,
1663,-0.06568585,,
1664,-0.074899435,,
1665,-0.14827909,,
1666,-0.30639097,,
1667,-0.4121829,,
1668,-0.38849077,,
1669,-0.30227774,,
1670,-0.24748974,,
1671,-0.20783837,,
1672,-0.14087531,,
1673,-0.112576425,,
1674,-0.116360575,,
1675,-0.19549873,,
1676,-0.34587783,,
1677,-0.43603957,,
1678,-0.4085633,,
1679,-0.33633518,,
1680,-0.26673958,,
1681,-0.23498558,,
1682,-0.17575532,,
1683,-0.13133265,,
1684,-0.11290548,,
1685,-0.1958278,,
1686,-0.33995482,,
1687,-0.39803344,,
1688,-0.37565753,,
1689,-0.28911546,,
1690,-0.2160648,,
1691,-0.18052664,,
1692,-0.1466338,,
1693,-0.12277718,,
1694,-0.14301418,,
1695,-0.26427165,,
1696,-0.43307805,,
1697,-0.5107357,,
1698,-0.5010285,,
1699,-0.42896485,,
1700,-0.33041215,,
1701,-0.24403465,,
1702,-0.18727231,,
1703,-0.14679833,,
1704,-0.13445869,,
1705,-0.21326782,,
1706,-0.36479864,,
1707,-0.45364416,,
1708,-0.438343,,
1709,-0.36249524,,
1710,-0.27940828,,
1711,-0.22149424,,
1712,-0.14827909,,
1713,-0.13709114,,
1714,-0.1385719,,
1715,-0.20405422,,
1716,-0.3680892,,
1717,-0.4710842,,
1718,-0.4345588,,
1719,-0.32909593,,
1720,-0.28319243,,
1721,-0.25045127,,
1722,-0.19500515,,
1723,-0.17756514,,
1724,-0.17509721,,
1725,-0.23695992,,
1726,-0.3819096,,
1727,-0.4715778,,
1728,-0.43982375,,
1729,-0.35295257,,
1730,-0.28631848,,
1731,-0.23926331,,
1732,-0.18315911,,
1733,-0.1946761,,
1734,-0.2068512,,
1735,-0.2858249,,
1736,-0.3944138,,
1737,-0.4452532,,
1738,-0.42287728,,
1739,-0.34538424,,
1740,-0.24535087,,
1741,-0.15979607,,
1742,-0.10764057,,
1743,-0.089542456,,
1744,-0.094971895,,
1745,-0.20701574,,
1746,-0.35245898,,
1747,-0.42731956,,
1748,-0.43702674,,
1749,-0.375493,,
1750,-0.28911546,,
1751,-0.23301123,,
1752,-0.18463986,,
1753,-0.133307,,
1754,-0.11981567,,
1755,-0.21343234,,
1756,-0.38273227,,
1757,-0.45002452,,
1758,-0.4503536,,
1759,-0.3715443,,
1760,-0.30211323,,
1761,-0.26377806,,
1762,-0.20849648,,
1763,-0.19632138,,
1764,-0.18990478,,
1765,-0.28302792,,
1766,-0.4505181,,
1767,-0.5257078,,
1768,-0.48605633,,
1769,-0.406918,,
1770,-0.3498265,,
1771,-0.28993812,,
1772,-0.20142177,,
1773,-0.19813119,,
1774,-0.21590027,,
1775,-0.30342945,,
1776,-0.46828723,,
1777,-0.5648657,,
1778,-0.5209365,,
1779,-0.44163355,,
1780,-0.3657858,,
1781,-0.2984936,,
1782,-0.24387011,,
1783,-0.2529192,,
1784,-0.27677584,,
1785,-0.37878358,,
1786,-0.53228897,,
1787,-0.63429695,,
1788,-0.60895944,,
1789,-0.5385411,,
1790,-0.4567702,,
1791,-0.3949074,,
1792,-0.34406802,,
1793,-0.32070497,,
1794,-0.3001389,,
1795,-0.38849077,,
1796,-0.52603686,,
1797,-0.58345747,,
1798,-0.5661819,,
1799,-0.49642166,,
1800,-0.4120184,,
1801,-0.34538424,,
1802,-0.3175789,,
1803,-0.28648302,,
1804,-0.28204075,,
1805,-0.37796092,,
1806,-0.48885334,,
1807,-0.53557956,,
1808,-0.5076096,,
1809,-0.42896485,,
1810,-0.3450552,,
1811,-0.2869766,,
1812,-0.26196826,,
1813,-0.25324824,,
1814,-0.24913503,,
1815,-0.3675956,,
1816,-0.56091696,,
1817,-0.63890374,,
1818,-0.6201474,,
1819,-0.5495645,,
1820,-0.4783235,,
1821,-0.39819798,,
1822,-0.33518347,,
1823,-0.30622643,,
1824,-0.30046794,,
1825,-0.39062965,,
1826,-0.5303146,,
1827,-0.60714966,,
1828,-0.55844903,,
1829,-0.47569102,,
1830,-0.432749,,
1831,-0.35838202,,
1832,-0.28056,,
1833,-0.29536754,,
1834,-0.3141238,,
1835,-0.39819798,,
1836,-0.5507162,,
1837,-0.6329807,,
1838,-0.58181214,,
1839,-0.4835884,,
1840,-0.42781314,,
1841,-0.36874732,,
1842,-0.3105042,,
1843,-0.31741437,,
1844,-0.33617064,,
1845,-0.4311037,,
1846,-0.57029516,,
1847,-0.60435265,,
1848,-0.5528551,,
1849,-0.47996876,,
1850,-0.4235354,,
1851,-0.35097823,,
1852,-0.29783547,,
1853,-0.26361355,,
1854,-0.27183998,,
1855,-0.41020855,,
1856,-0.5558166,,
1857,-0.6086304,,
1858,-0.56815624,,
1859,-0.46993253,,
1860,-0.3771383,,
1861,-0.31165588,,
1862,-0.28566036,,
1863,-0.22708821,,
1864,-0.21524216,,
1865,-0.3411065,,
1866,-0.49740884,,
1867,-0.552197,,
1868,-0.5462739,,
1869,-0.46993253,,
1870,-0.39655268,,
1871,-0.35574955,,
1872,-0.33222196,,
1873,-0.29520303,,
1874,-0.27644676,,
1875,-0.39194587,,
1876,-0.56453663,,
1877,-0.6194893,,
1878,-0.5755601,,
1879,-0.50316733,,
1880,-0.47536197,,
1881,-0.42616785,,
1882,-0.37220243,,
1883,-0.36644393,,
1884,-0.37170884,,
1885,-0.47026157,,
1886,-0.6502563,,
1887,-0.74173445,,
1888,-0.69171757,,
1889,-0.5961262,,
1890,-0.5433124,,
1891,-0.47569102,,
1892,-0.3891489,,
1893,-0.38651642,,
1894,-0.39852703,,
1895,-0.49132127,,
1896,-0.6339679,,
1897,-0.70800596,,
1898,-0.6574955,,
1899,-0.55367774,,
1900,-0.50530624,,
1901,-0.4378494,,
1902,-0.38898435,,
1903,-0.38075793,,
1904,-0.3748349,,
1905,-0.4561121,,
1906,-0.57835704,,
1907,-0.6250833,,
1908,-0.5610815,,
1909,-0.43521693,,
1910,-0.33320913,,
1911,-0.25637427,,
1912,-0.19516969,,
1913,-0.12804209,,
1914,-0.08427755,,
1915,-0.18957572,,
1916,-0.27940828,,
1917,-0.26492977,,
1918,-0.21590027,,
1919,-0.1211319,,
1920,-0.009746246,,
1921,0.059849173,,
1922,0.112662695,,
1923,0.17222184,,
1924,0.19311689,,
1925,0.081402354,,
1926,-0.028173408,,
1927,-0.050384723,,
1928,0.00440318,,
1929,0.11233363,,
1930,0.20808893,,
1931,0.29314986,,
1932,0.37113604,,
1933,0.41325516,,
1934,0.41029364,,
1935,0.3017053,,
1936,0.14474566,,
1937,0.072024256,,
1938,0.12664758,,
1939,0.20578554,,
1940,0.24099453,,
1941,0.32276487,,
1942,0.3828175,,
1943,0.3874243,,
1944,0.3787043,,
1945,0.29298535,,
1946,0.15182036,,
1947,0.12401513,,
1948,0.20529196,,
1949,0.29611138,,
1950,0.3484312,,
1951,0.42213964,,
1952,0.4693591,,
1953,0.46639758,,
1954,0.4527418,,
1955,0.33888862,,
1956,0.19328143,,
1957,0.15741432,,
1958,0.21417648,,
1959,0.31371585,,
1960,0.37771717,,
1961,0.433163,,
1962,0.47626925,,
1963,0.47972432,,
1964,0.45850027,,
1965,0.33905312,,
1966,0.21401195,,
1967,0.18439691,,
1968,0.2284904,,
1969,0.31503206,,
1970,0.38002056,,
1971,0.41736835,,
1972,0.4510965,,
1973,0.4747885,,
1974,0.45553878,,
1975,0.31848714,,
1976,0.187852,,
1977,0.1361902,,
1978,0.1519849,,
1979,0.24231075,,
1980,0.32046148,,
1981,0.35994816,,
1982,0.39268917,,
1983,0.4196717,,
1984,0.39400542,,
1985,0.26649636,,
1986,0.11726948,,
1987,0.047180504,,
1988,0.076301984,,
1989,0.14688453,,
1990,0.17863843,,
1991,0.2273387,,
1992,0.2533341,,
1993,0.22569343,,
1994,0.1825871,,
1995,0.067582,,
1996,-0.10467906,,
1997,-0.16209947,,
1998,-0.08592284,,
1999,-0.004316815,,
2000,0.003086954,,
2001,0.050964653,,
2002,0.0892997,,
2003,0.059684645,,
2004,0.015097513,,
2005,-0.1089568,,
2006,-0.27447242,,
2007,-0.33896765,,
2008,-0.2910898,,
2009,-0.21639386,,
2010,-0.18727231,,
2011,-0.12310624,,
2012,-0.08691,,
2013,-0.07753189,,
2014,-0.07670925,,
2015,-0.1732874,,
2016,-0.28730565,,
2017,-0.3070491,,
2018,-0.24419917,,
2019,-0.15140513,,
2020,-0.10089491,,
2021,-0.055978686,,
2022,-0.009746246,,
2023,0.017565435,,
2024,0.004732236,,
2025,-0.15370852,,
2026,-0.29289964,,
2027,-0.33682877,,
2028,-0.3042521,,
2029,-0.21507762,,
2030,-0.14301418,,
2031,-0.12475152,,
2032,-0.09069415,,
2033,-0.07358321,,
2034,-0.091845855,,
2035,-0.22856897,,
2036,-0.34061292,,
2037,-0.372696,,
2038,-0.3432454,,
2039,-0.23547916,,
2040,-0.1663772,,
2041,-0.11274095,,
2042,-0.09743982,,
2043,-0.08213868,,
2044,-0.11208284,,
2045,-0.23811162,,
2046,-0.3777964,,
2047,-0.40741158,,
2048,-0.32860234,,
2049,-0.24123766,,
2050,-0.19072741,,
2051,-0.113234535,,
2052,-0.06124359,,
2053,-0.06404057,,
2054,-0.091023214,,
2055,-0.18825948,,
2056,-0.32481816,,
2057,-0.37911263,,
2058,-0.31363022,,
2059,-0.23844068,,
2060,-0.23202406,,
2061,-0.19187911,,
2062,-0.18102023,,
2063,-0.18431081,,
2064,-0.19714403,,
2065,-0.3128076,,
2066,-0.43192637,,
2067,-0.42123199,,
2068,-0.32909593,,
2069,-0.22725274,,
2070,-0.1848044,,
2071,-0.11734775,,
2072,-0.081151515,,
2073,-0.0851002,,
2074,-0.112411894,,
2075,-0.23383388,,
2076,-0.33600613,,
2077,-0.36479864,,
2078,-0.30984607,,
2079,-0.20734479,,
2080,-0.12721945,,
2081,-0.08608736,,
2082,-0.067166604,,
2083,-0.061737172,,
2084,-0.09217491,,
2085,-0.22527839,,
2086,-0.32646346,,
2087,-0.34604236,,
2088,-0.31033966,,
2089,-0.21984896,,
2090,-0.14910172,,
2091,-0.09809793,,
2092,-0.052359063,,
2093,-0.024718314,,
2094,-0.057788495,,
2095,-0.20471233,,
2096,-0.31363022,,
2097,-0.34176463,,
2098,-0.29717737,,
2099,-0.21507762,,
2100,-0.1652255,,
2101,-0.11060208,,
2102,-0.059598308,,
2103,-0.018630771,,
2104,-0.030312276,,
2105,-0.1634157,,
2106,-0.28829283,,
2107,-0.30523926,,
2108,-0.2287335,,
2109,-0.15486021,,
2110,-0.121790014,,
2111,-0.06124359,,
2112,-0.035906237,,
2113,-0.04577793,,
2114,-0.085758306,,
2115,-0.21228065,,
2116,-0.36331788,,
2117,-0.38783264,,
2118,-0.31198496,,
2119,-0.23482105,,
2120,-0.19072741,,
2121,-0.12557417,,
2122,-0.09628812,,
2123,-0.09382019,,
2124,-0.13758473,,
2125,-0.27052373,,
2126,-0.41991577,,
2127,-0.45265698,,
2128,-0.40214667,,
2129,-0.30968153,,
2130,-0.25193202,,
2131,-0.19171458,,
2132,-0.14465946,,
2133,-0.13018095,,
2134,-0.16719985,,
2135,-0.30918795,,
2136,-0.41662517,,
2137,-0.42337087,,
2138,-0.37796092,,
2139,-0.27792752,,
2140,-0.1923727,,
2141,-0.14252059,,
2142,-0.11274095,,
2143,-0.07901265,,
2144,-0.13248436,,
2145,-0.29586112,,
2146,-0.40329835,,
2147,-0.42337087,,
2148,-0.38075793,,
2149,-0.29997435,,
2150,-0.25143844,,
2151,-0.21441951,,
2152,-0.1958278,,
2153,-0.18348816,,
2154,-0.2206716,,
2155,-0.35904014,,
2156,-0.47256497,,
2157,-0.5079387,,
2158,-0.43752033,,
2159,-0.35262352,,
2160,-0.2871411,,
2161,-0.2004346,,
2162,-0.15551834,,
2163,-0.14729191,,
2164,-0.19368893,,
2165,-0.33732235,,
2166,-0.46335137,,
2167,-0.4664774,,
2168,-0.3937557,,
2169,-0.33107027,,
2170,-0.2984936,,
2171,-0.20257346,,
2172,-0.16358022,,
2173,-0.17197117,,
2174,-0.19171458,,
2175,-0.31247854,,
2176,-0.43883657,,
2177,-0.44048184,,
2178,-0.35986277,,
2179,-0.3072136,,
2180,-0.27858564,,
2181,-0.22149424,,
2182,-0.20833196,,
2183,-0.22988519,,
2184,-0.274966,,
2185,-0.41415724,,
2186,-0.52965647,,
2187,-0.5313018,,
2188,-0.4561121,,
2189,-0.3480167,,
2190,-0.2966838,,
2191,-0.24469276,,
2192,-0.19056289,,
2193,-0.16423833,,
2194,-0.20734479,,
2195,-0.346865,,
2196,-0.4464049,,
2197,-0.46664193,,
2198,-0.42715502,,
2199,-0.33485442,,
2200,-0.25719693,,
2201,-0.21474858,,
2202,-0.17789419,,
2203,-0.15979607,,
2204,-0.2160648,,
2205,-0.37253147,,
2206,-0.4761846,,
2207,-0.46483213,,
2208,-0.4172833,,
2209,-0.34538424,,
2210,-0.29931623,,
2211,-0.2586777,,
2212,-0.2287335,,
2213,-0.21853273,,
2214,-0.25324824,,
2215,-0.39869156,,
2216,-0.5153425,,
2217,-0.51994926,,
2218,-0.44377244,,
2219,-0.3761511,,
2220,-0.35476238,,
2221,-0.29141888,,
2222,-0.26246184,,
2223,-0.25670335,,
2224,-0.2713464,,
2225,-0.40593082,,
2226,-0.53228897,,
2227,-0.5385411,,
2228,-0.44031733,,
2229,-0.35410428,,
2230,-0.323831,,
2231,-0.24798332,,
2232,-0.23959237,,
2233,-0.24962862,,
2234,-0.29520303,,
2235,-0.43241996,,
2236,-0.5661819,,
2237,-0.57753444,,
2238,-0.5109002,,
2239,-0.4274841,,
2240,-0.3927685,,
2241,-0.32416007,,
2242,-0.28928,,
2243,-0.30046794,,
2244,-0.35640767,,
2245,-0.49856052,,
2246,-0.6066561,,
2247,-0.63166445,,
2248,-0.5795088,,
2249,-0.4954345,,
2250,-0.4544668,,
2251,-0.40790516,,
2252,-0.37006354,,
2253,-0.34949747,,
2254,-0.4064244,,
2255,-0.5630559,,
2256,-0.6561793,,
2257,-0.6540404,,
2258,-0.5854318,,
2259,-0.47536197,,
2260,-0.3937557,,
2261,-0.32876685,,
2262,-0.28500226,,
2263,-0.25917128,,
2264,-0.3001389,,
2265,-0.42781314,,
2266,-0.5278467,,
2267,-0.51567155,,
2268,-0.4350524,,
2269,-0.3429163,,
2270,-0.28220525,,
2271,-0.1790459,,
2272,-0.10517265,,
2273,-0.06831831,,
2274,-0.099578686,,
2275,-0.21853273,,
2276,-0.3019487,,
2277,-0.26460072,,
2278,-0.1379138,,
2279,-0.032122087,,
2280,0.031714857,,
2281,0.12335701,,
2282,0.19525576,,
2283,0.23556511,,
2284,0.22092211,,
2285,0.09933592,,
2286,-0.003658702,,
2287,0.03697976,,
2288,0.14227775,,
2289,0.22651607,,
2290,0.27422917,,
2291,0.3500765,,
2292,0.38067865,,
2293,0.40864837,,
2294,0.3808432,,
2295,0.28113934,,
2296,0.19574934,,
2297,0.21121497,,
2298,0.30483136,,
2299,0.40552235,,
2300,0.45998102,,
2301,0.50193554,,
2302,0.52628565,,
2303,0.54652256,,
2304,0.47149795,,
2305,0.30318606,,
2306,0.20414026,,
2307,0.20117876,,
2308,0.28031668,,
2309,0.38298205,,
2310,0.4616263,,
2311,0.51855284,,
2312,0.5542553,,
2313,0.58535105,,
2314,0.5127944,,
2315,0.37130058,,
2316,0.29117554,,
2317,0.2975921,,
2318,0.35978362,,
2319,0.44747692,,
2320,0.50983286,,
2321,0.5443837,,
2322,0.57235336,,
2323,0.58057976,,
2324,0.5364863,,
2325,0.39713144,,
2326,0.28887215,,
2327,0.28854308,,
2328,0.35270894,,
2329,0.42213964,,
2330,0.47330776,,
2331,0.50555515,,
2332,0.5206917,,
2333,0.53401846,,
2334,0.48515373,,
2335,0.33839503,,
2336,0.21828967,,
2337,0.23770396,,
2338,0.3151966,,
2339,0.38841146,,
2340,0.4200008,,
2341,0.4754466,,
2342,0.4677138,,
2343,0.42707548,,
2344,0.35912552,,
2345,0.21286026,,
2346,0.10262648,,
2347,0.1062461,,
2348,0.1837388,,
2349,0.25053716,,
2350,0.3188162,,
2351,0.38314658,,
2352,0.3887405,,
2353,0.37278134,,
2354,0.30236343,,
2355,0.15478188,,
2356,0.03319561,,
2357,0.018388076,,
2358,0.05836842,,
2359,0.123686075,,
2360,0.17518334,,
2361,0.22059307,,
2362,0.23721038,,
2363,0.23424888,,
2364,0.15001056,,
2365,0.000454503,,
2366,-0.0851002,,
2367,-0.094971895,,
2368,-0.065850385,,
2369,-0.013859452,,
2370,0.020855999,,
2371,0.06692388,,
2372,0.11068836,,
2373,0.12533136,,
2374,0.044877112,,
2375,-0.10303378,,
2376,-0.19023383,,
2377,-0.18710779,,
2378,-0.10599529,,
2379,-0.0176436,,
2380,0.058862004,,
2381,0.11891476,,
2382,0.15116225,,
2383,0.15445282,,
2384,0.078605376,,
2385,-0.08213868,,
2386,-0.19056289,,
2387,-0.16769344,,
2388,-0.07555755,,
2389,0.006706575,,
2390,0.04685145,,
2391,0.10131025,,
2392,0.114143446,,
2393,0.10262648,,
2394,0.028259767,,
2395,-0.13544586,,
2396,-0.25061578,,
2397,-0.23580822,,
2398,-0.15486021,,
2399,-0.10435001,,
2400,-0.06009189,,
2401,-0.004974928,,
2402,0.021514112,,
2403,0.022665808,,
2404,-0.052030005,,
2405,-0.20306705,,
2406,-0.30820078,,
2407,-0.274966,,
2408,-0.19303082,,
2409,-0.12540963,,
2410,-0.069634534,,
2411,-0.005962098,,
2412,0.005390349,,
2413,-0.001519836,,
2414,-0.08658095,,
2415,-0.21359687,,
2416,-0.277763,,
2417,-0.25341278,,
2418,-0.15683456,,
2419,-0.06683755,,
2420,0.000948087,,
2421,0.048167676,,
2422,0.082389526,,
2423,0.08551556,,
2424,-0.005303985,,
2425,-0.16259305,,
2426,-0.266246,,
2427,-0.26904297,,
2428,-0.20586403,,
2429,-0.1321553,,
2430,-0.07160887,,
2431,-0.023237562,,
2432,0.018223548,,
2433,0.050800126,,
2434,-0.017972657,,
2435,-0.16045418,,
2436,-0.24057955,,
2437,-0.21820366,,
2438,-0.14350776,,
2439,-0.0543334,,
2440,-0.002342477,,
2441,0.03516995,,
2442,0.064455956,,
2443,0.0693918,,
2444,-0.015340206,,
2445,-0.17921042,,
2446,-0.2800664,,
2447,-0.26246184,,
2448,-0.17789419,,
2449,-0.106488876,,
2450,-0.04594246,,
2451,0.012958646,,
2452,0.03270203,,
2453,0.04323183,,
2454,-0.037057932,,
2455,-0.18990478,,
2456,-0.27924377,,
2457,-0.24238937,,
2458,-0.14416587,,
2459,-0.081809625,,
2460,-0.02142775,,
2461,0.03878957,,
2462,0.045699753,,
2463,0.020691471,,
2464,-0.05828208,,
2465,-0.19994101,,
2466,-0.2835215,,
2467,-0.26377806,,
2468,-0.18431081,,
2469,-0.10599529,,
2470,-0.038045105,,
2471,0.028588824,,
