Time (Seconds),Amplitude (Volts),Time (Seconds)
1433,-0.7007667,
1434,-0.7030701,
1435,-0.6795424,
1436,-0.64186525,
1437,-0.6086304,
1438,-0.5849382,
1439,-0.5648657,
1440,-0.56634647,
1441,-0.6194893,
1442,-0.6612797,
1443,-0.70553803,
1444,-0.71409357,
1445,-0.68579453,
1446,-0.6540404,
1447,-0.623438,
1448,-0.5905322,
1449,-0.56420755,
1450,-0.55367774,
1451,-0.5869126,
1452,-0.64022,
1453,-0.680036,
1454,-0.694021,
1455,-0.6670382,
1456,-0.62409616,
1457,-0.5829639,
1458,-0.5569683,
1459,-0.53738934,
1460,-0.52653044,
1461,-0.5489064,
1462,-0.59020317,
1463,-0.62212175,
1464,-0.6209701,
1465,-0.6023783,
1466,-0.57358575,
1467,-0.52537876,
1468,-0.4937892,
1469,-0.4743748,
1470,-0.47009704,
1471,-0.5030028,
1472,-0.55367774,
1473,-0.5831284,
1474,-0.5801669,
1475,-0.56289136,
1476,-0.53673124,
1477,-0.5041545,
1478,-0.481285,
1479,-0.46285778,
1480,-0.44854376,
1481,-0.47371668,
1482,-0.52307534,
1483,-0.5712823,
1484,-0.5854318,
1485,-0.56141055,
1486,-0.51978475,
1487,-0.47881708,
1488,-0.45315057,
1489,-0.43817845,
1490,-0.43636864,
1491,-0.4589091,
1492,-0.50876135,
1493,-0.5517034,
1494,-0.5619042,
1495,-0.53607315,
1496,-0.49592808,
1497,-0.4681227,
1498,-0.4434434,
1499,-0.4288003,
1500,-0.43340713,
1501,-0.46384495,
1502,-0.5038254,
1503,-0.5388701,
1504,-0.5480837,
1505,-0.52653044,
1506,-0.50283825,
1507,-0.47355214,
1508,-0.44591132,
1509,-0.43209088,
1510,-0.4350524,
1511,-0.4710842,
1512,-0.5132036,
1513,-0.5474256,
1514,-0.56338495,
1515,-0.5428188,
1516,-0.506787,
1517,-0.47305855,
1518,-0.44443056,
1519,-0.4133346,
1520,-0.40625986,
1521,-0.44969547,
1522,-0.50925493,
1523,-0.5507162,
1524,-0.5484128,
1525,-0.5215946,
1526,-0.48967597,
1527,-0.45693475,
1528,-0.4339007,
1529,-0.40658894,
1530,-0.39688173,
1531,-0.42649692,
1532,-0.4738812,
1533,-0.5005349,
1534,-0.50333184,
1535,-0.4829303,
1536,-0.46006078,
1537,-0.42797768,
1538,-0.38717455,
1539,-0.3657858,
1540,-0.36364692,
1541,-0.40000778,
1542,-0.46038985,
1543,-0.50596434,
1544,-0.50596434,
1545,-0.47305855,
1546,-0.44064638,
1547,-0.40609536,
1548,-0.37730283,
1549,-0.35969824,
1550,-0.3572303,
1551,-0.39178133,
1552,-0.44936642,
1553,-0.49049863,
1554,-0.4926375,
1555,-0.47141328,
1556,-0.44574678,
1557,-0.41744784,
1558,-0.3949074,
1559,-0.37335414,
1560,-0.37170884,
1561,-0.4098795,
1562,-0.46384495,
1563,-0.5030028,
1564,-0.5102421,
1565,-0.48671445,
1566,-0.45874456,
1567,-0.42485163,
1568,-0.40362743,
1569,-0.38042885,
1570,-0.38306132,
1571,-0.42040935,
1572,-0.47602007,
1573,-0.51287454,
1574,-0.50662243,
1575,-0.48556274,
1576,-0.45973173,
1577,-0.42649692,
1578,-0.39474288,
1579,-0.3679247,
1580,-0.37072167,
1581,-0.4167897,
1582,-0.4748684,
1583,-0.5079387,
1584,-0.5097485,
1585,-0.49428278,
1586,-0.4664774,
1587,-0.43702674,
1588,-0.41004404,
1589,-0.38849077,
1590,-0.38635188,
1591,-0.43307805,
1592,-0.48885334,
1593,-0.51698774,
1594,-0.5166587,
1595,-0.49625713,
1596,-0.47190687,
1597,-0.44377244,
1598,-0.42271274,
1599,-0.4064244,
1600,-0.40214667,
1601,-0.44064638,
1602,-0.4967507,
1603,-0.53459233,
1604,-0.53459233,
1605,-0.51238096,
1606,-0.47536197,
1607,-0.44558224,
1608,-0.4288003,
1609,-0.4075761,
1610,-0.4167897,
1611,-0.46285778,
1612,-0.51353264,
1613,-0.5489064,
1614,-0.5490709,
1615,-0.5283403,
1616,-0.5030028,
1617,-0.47750083,
1618,-0.45858002,
1619,-0.4417981,
1620,-0.44591132,
1621,-0.48951143,
1622,-0.54364145,
1623,-0.580825,
1624,-0.58444464,
1625,-0.56634647,
1626,-0.5357441,
1627,-0.49987677,
1628,-0.47815895,
1629,-0.46055436,
1630,-0.4618706,
1631,-0.4972443,
1632,-0.54413503,
1633,-0.5790152,
1634,-0.5827993,
1635,-0.56009436,
1636,-0.53228897,
1637,-0.5077742,
1638,-0.4830948,
1639,-0.45496038,
1640,-0.4452532,
1641,-0.4865499,
1642,-0.5518679,
1643,-0.589545,
1644,-0.59810054,
1645,-0.5763827,
1646,-0.5447931,
1647,-0.515507,
1648,-0.49576354,
1649,-0.46894532,
1650,-0.4676291,
1651,-0.50941944,
1652,-0.5671691,
1653,-0.60172015,
1654,-0.5995813,
1655,-0.58411556,
1656,-0.56058794,
1657,-0.52932745,
1658,-0.50152206,
1659,-0.47569102,
1660,-0.47536197,
1661,-0.515507,
1662,-0.5653593,
1663,-0.595139,
1664,-0.59694886,
1665,-0.5768763,
1666,-0.55038714,
1667,-0.51698774,
1668,-0.49757335,
1669,-0.48112047,
1670,-0.48951143,
1671,-0.5280112,
1672,-0.58724165,
1673,-0.6232735,
1674,-0.6201474,
1675,-0.59777147,
1676,-0.5656883,
1677,-0.5419962,
1678,-0.5248852,
1679,-0.509913,
1680,-0.5143553,
1681,-0.55812,
1682,-0.60501075,
1683,-0.63561314,
1684,-0.63791656,
1685,-0.60895944,
1686,-0.5796733,
1687,-0.5523615,
1688,-0.5317954,
1689,-0.5079387,
1690,-0.5174813,
1691,-0.5586136,
1692,-0.6096176,
1693,-0.6469657,
1694,-0.64532036,
1695,-0.6250833,
1696,-0.5931647,
1697,-0.55269057,
1698,-0.52373344,
1699,-0.5044836,
1700,-0.5097485,
1701,-0.5549939,
1702,-0.6097821,
1703,-0.64515585,
1704,-0.64482677,
1705,-0.6222863,
1706,-0.5959617,
1707,-0.5684853,
1708,-0.53903466,
1709,-0.5107357,
1710,-0.5150134,
1711,-0.5576264,
1712,-0.6171859,
1713,-0.6499272,
1714,-0.6400554,
1715,-0.61109835,
1716,-0.5814831,
1717,-0.555323,
1718,-0.53294706,
1719,-0.507116,
1720,-0.50876135,
1721,-0.5594362,
1722,-0.6193248,
1723,-0.646143,
1724,-0.6393973,
1725,-0.62146366,
1726,-0.58724165,
1727,-0.55680376,
1728,-0.53344065,
1729,-0.51303905,
1730,-0.5143553,
1731,-0.5591072,
1732,-0.6170214,
1733,-0.6509144,
1734,-0.6530532,
1735,-0.6331452,
1736,-0.6030364,
1737,-0.5719404,
1738,-0.5507162,
1739,-0.52702403,
1740,-0.53557956,
1741,-0.58131856,
1742,-0.6380811,
1743,-0.68151677,
1744,-0.68135226,
1745,-0.65420496,
1746,-0.6137308,
1747,-0.5785216,
1748,-0.5582845,
1749,-0.54594487,
1750,-0.55450034,
1751,-0.60155565,
1752,-0.6563438,
1753,-0.6894142,
1754,-0.6831621,
1755,-0.6571665,
1756,-0.6268931,
1757,-0.5962907,
1758,-0.5760537,
1759,-0.56141055,
1760,-0.57095325,
1761,-0.6143889,
1762,-0.66276044,
1763,-0.6946791,
1764,-0.6958308,
1765,-0.6736194,
1766,-0.63906825,
1767,-0.6069851,
1768,-0.58049595,
1769,-0.5653593,
1770,-0.57736987,
1771,-0.6204765,
1772,-0.6703288,
1773,-0.6930338,
1774,-0.68859154,
1775,-0.67394847,
1776,-0.6410426,
1777,-0.6036945,
1778,-0.580825,
1779,-0.56354946,
1780,-0.569308,
1781,-0.6165278,
1782,-0.66605103,
1783,-0.6933629,
1784,-0.68826246,
1785,-0.6680254,
1786,-0.63544863,
1787,-0.60122657,
1788,-0.57819253,
1789,-0.56289136,
1790,-0.5747374,
1791,-0.61817306,
1792,-0.6701643,
1793,-0.6969825,
1794,-0.6971471,
1795,-0.67559373,
1796,-0.6407136,
1797,-0.61126286,
1798,-0.5888869,
1799,-0.5729276,
1800,-0.5905322,
1801,-0.629032,
1802,-0.66818994,
1803,-0.69484365,
1804,-0.69221115,
1805,-0.6714805,
1806,-0.6403845,
1807,-0.6064915,
1808,-0.583622,
1809,-0.5706242,
1810,-0.5791797,
1811,-0.61866665,
1812,-0.6706579,
1813,-0.7042218,
1814,-0.7037282,
1815,-0.68579453,
1816,-0.64894,
1817,-0.61916023,
1818,-0.59793603,
1819,-0.5750665,
1820,-0.57769895,
1821,-0.6239316,
1822,-0.6793779,
1823,-0.7144226,
1824,-0.71853584,
1825,-0.6931983,
1826,-0.64976263,
1827,-0.61833763,
1828,-0.60204923,
1829,-0.583622,
1830,-0.5898741,
1831,-0.6313354,
1832,-0.67444205,
1833,-0.70175385,
1834,-0.6969825,
1835,-0.6802005,
1836,-0.64745927,
1837,-0.61192095,
1838,-0.5985941,
1839,-0.58411556,
1840,-0.5905322,
1841,-0.63857466,
1842,-0.6864526,
1843,-0.70570254,
1844,-0.69879234,
1845,-0.6872753,
1846,-0.6594699,
1847,-0.62771577,
1848,-0.6097821,
1849,-0.59135485,
1850,-0.6051753,
1851,-0.6472947,
1852,-0.6928693,
1853,-0.7238008,
1854,-0.7201811,
1855,-0.696818,
1856,-0.66786087,
1857,-0.63232255,
1858,-0.6041881,
1859,-0.58740616,
1860,-0.60204923,
1861,-0.6436751,
1862,-0.6946791,
1863,-0.72215545,
1864,-0.71820676,
1865,-0.69533724,
1866,-0.6658865,
1867,-0.6367649,
1868,-0.60895944,
1869,-0.5957971,
1870,-0.6068206,
1871,-0.64844644,
1872,-0.69879234,
1873,-0.72462344,
1874,-0.7155743,
1875,-0.6925402,
1876,-0.6698352,
1877,-0.63890374,
1878,-0.6107693,
1879,-0.58724165,
1880,-0.5989232,
1881,-0.6538759,
1882,-0.710803,
1883,-0.73383707,
1884,-0.7229781,
1885,-0.70487994,
1886,-0.6726322,
1887,-0.64482677,
1888,-0.61735046,
1889,-0.5957971,
1890,-0.6025428,
1891,-0.6568374,
1892,-0.71129656,
1893,-0.73153365,
1894,-0.72264904,
1895,-0.7029056,
1896,-0.6634186,
1897,-0.63429695,
1898,-0.62162817,
1899,-0.60204923,
1900,-0.60813683,
1901,-0.6533823,
1902,-0.70126027,
1903,-0.72083926,
1904,-0.7131064,
1905,-0.68760437,
1906,-0.66489935,
1907,-0.6393973,
1908,-0.61570513,
1909,-0.5921775,
1910,-0.60550433,
1911,-0.64926904,
1912,-0.7009312,
1913,-0.73038197,
1914,-0.72083926,
1915,-0.69566625,
1916,-0.66950613,
1917,-0.63857466,
1918,-0.60895944,
1919,-0.5860899,
1920,-0.60830134,
1921,-0.6566729,
1922,-0.7094867,
1923,-0.739102,
1924,-0.73104006,
1925,-0.7071833,
1926,-0.6788843,
1927,-0.64926904,
1928,-0.62524784,
1929,-0.60385907,
1930,-0.6168569,
1931,-0.67246765,
1932,-0.7336725,
1933,-0.76378137,
1934,-0.75407416,
1935,-0.73219174,
1936,-0.7029056,
1937,-0.67197406,
1938,-0.6535468,
1939,-0.64466226,
1940,-0.66210234,
1941,-0.713929,
1942,-0.7611489,
1943,-0.7794117,
1944,-0.7790826,
1945,-0.76065534,
1946,-0.7228136,
1947,-0.69221115,
1948,-0.6834911,
1949,-0.67493564,
1950,-0.68530095,
1951,-0.73515326,
1952,-0.78434753,
1953,-0.8022812,
1954,-0.7881317,
1955,-0.7665784,
1956,-0.7331789,
1957,-0.70487994,
1958,-0.6905659,
1959,-0.67444205,
1960,-0.6897432,
1961,-0.7427216,
1962,-0.7932321,
1963,-0.81264657,
1964,-0.7991552,
1965,-0.7790826,
1966,-0.7509481,
1967,-0.7200166,
1968,-0.69566625,
1969,-0.6782262,
1970,-0.7009312,
1971,-0.7468349,
1972,-0.7848411,
1973,-0.8106722,
1974,-0.8022812,
1975,-0.7795762,
1976,-0.75687116,
1977,-0.7269268,
1978,-0.694021,
1979,-0.6793779,
1980,-0.7040573,
1981,-0.7432152,
1982,-0.78796715,
1983,-0.8202149,
1984,-0.81034315,
1985,-0.78089243,
1986,-0.7471639,
1987,-0.7134354,
1988,-0.6925402,
1989,-0.67921335,
1990,-0.6866172,
1991,-0.73169816,
1992,-0.7856638,
1993,-0.8144564,
1994,-0.8054073,
1995,-0.7818796,
1996,-0.75061905,
1997,-0.7233072,
1998,-0.7004376,
1999,-0.6802005,
2000,-0.694021,
2001,-0.74107635,
2002,-0.79043514,
2003,-0.8154436,
2004,-0.80688804,
2005,-0.78698,
2006,-0.7499609,
2007,-0.7198521,
2008,-0.7029056,
2009,-0.69500816,
2010,-0.7065252,
2011,-0.75423867,
2012,-0.8050782,
2013,-0.82712513,
2014,-0.81643075,
2015,-0.79389024,
2016,-0.75029,
2017,-0.71837133,
2018,-0.6963244,
2019,-0.6836557,
2020,-0.7076769,
2021,-0.7599972,
2022,-0.8059009,
2023,-0.8246572,
2024,-0.80359745,
2025,-0.7787535,
2026,-0.7550613,
2027,-0.72429436,
2028,-0.6991214,
2029,-0.674113,
2030,-0.6866172,
2031,-0.7290657,
2032,-0.7797407,
2033,-0.80409104,
2034,-0.79010606,
2035,-0.76411045,
2036,-0.7420635,
2037,-0.7070188,
2038,-0.67180955,
2039,-0.6556857,
2040,-0.6803651,
2041,-0.7265978,
2042,-0.7825377,
2043,-0.8128111,
2044,-0.80030686,
2045,-0.7751339,
2046,-0.74189895,
2047,-0.710803,
2048,-0.6843138,
2049,-0.65864724,
2050,-0.6732903,
2051,-0.7297238,
2052,-0.77776635,
2053,-0.800965,
2054,-0.79076415,
2055,-0.7690463,
2056,-0.7353178,
2057,-0.7109675,
2058,-0.6869462,
2059,-0.6606216,
2060,-0.6810232,
2061,-0.74140537,
2062,-0.79010606,
2063,-0.7993197,
2064,-0.7892834,
2065,-0.76707196,
2066,-0.72890115,
2067,-0.70224744,
2068,-0.68497187,
2069,-0.67197406,
2070,-0.69105947,
2071,-0.74387336,
2072,-0.7876381,
2073,-0.8054073,
2074,-0.789777,
2075,-0.7616425,
2076,-0.73038197,
2077,-0.70438635,
2078,-0.6762518,
2079,-0.66177326,
2080,-0.6808587,
2081,-0.7267623,
2082,-0.7746403,
2083,-0.80293936,
2084,-0.7856638,
2085,-0.75440323,
2086,-0.72429436,
2087,-0.6904014,
2088,-0.6556857,
2089,-0.64235884,
2090,-0.6668737,
2091,-0.7094867,
2092,-0.7591745,
2093,-0.79718083,
2094,-0.7887898,
2095,-0.77036256,
2096,-0.7399246,
2097,-0.69846326,
2098,-0.6670382,
2099,-0.65469855,
2100,-0.68184584,
2101,-0.7233072,
2102,-0.7688818,
2103,-0.78451204,
2104,-0.7695399,
2105,-0.7525934,
2106,-0.7170551,
2107,-0.68184584,
2108,-0.66177326,
2109,-0.64877546,
2110,-0.6663801,
2111,-0.71820676,
2112,-0.76756555,
2113,-0.78385395,
2114,-0.7690463,
2115,-0.7323563,
2116,-0.6931983,
2117,-0.6701643,
2118,-0.660128,
2119,-0.64515585,
2120,-0.66276044,
2121,-0.7155743,
2122,-0.75868094,
2123,-0.77167875,
2124,-0.7583519,
2125,-0.73712766,
2126,-0.6974761,
2127,-0.6698352,
2128,-0.6538759,
2129,-0.6426879,
2130,-0.6537114,
2131,-0.70224744,
2132,-0.74732846,
2133,-0.7629587,
2134,-0.7494673,
2135,-0.71540976,
2136,-0.67740357,
2137,-0.654534,
2138,-0.63380337,
2139,-0.6260705,
2140,-0.6431815,
2141,-0.6904014,
2142,-0.7374567,
2143,-0.75785834,
2144,-0.73712766,
2145,-0.7137645,
2146,-0.68859154,
2147,-0.65848273,
2148,-0.6301837,
2149,-0.61916023,
2150,-0.6400554,
2151,-0.674113,
2152,-0.71787775,
2153,-0.73762125,
2154,-0.72890115,
2155,-0.7004376,
2156,-0.67691,
2157,-0.6441687,
2158,-0.61833763,
2159,-0.6000749,
2160,-0.62475425,
2161,-0.67691,
2162,-0.7261042,
2163,-0.7367986,
2164,-0.73169816,
2165,-0.7109675,
2166,-0.6762518,
2167,-0.6415362,
2168,-0.62195724,
2169,-0.60353,
2170,-0.6236025,
2171,-0.67855525,
2172,-0.72363627,
2173,-0.7386084,
2174,-0.7262687,
2175,-0.71063846,
2176,-0.66539294,
2177,-0.63824564,
2178,-0.62590593,
2179,-0.6027073,
2180,-0.62195724,
2181,-0.6759228,
2182,-0.7193585,
2183,-0.73169816,
2184,-0.7163969,
2185,-0.6843138,
2186,-0.6477883,
2187,-0.6263995,
2188,-0.609453,
2189,-0.60385907,
2190,-0.6194893,
2191,-0.66950613,
2192,-0.71244824,
2193,-0.7269268,
2194,-0.70899314,
2195,-0.6782262,
2196,-0.6466366,
2197,-0.6168569,
2198,-0.5928356,
2199,-0.5862545,
2200,-0.6132372,
2201,-0.6556857,
2202,-0.7014248,
2203,-0.7256106,
2204,-0.7103094,
2205,-0.6826685,
2206,-0.6566729,
2207,-0.61471796,
2208,-0.5793442,
2209,-0.5712823,
2210,-0.6051753,
2211,-0.64877546,
2212,-0.6973116,
2213,-0.72215545,
2214,-0.6997795,
2215,-0.6698352,
2216,-0.63725847,
2217,-0.6120855,
2218,-0.58411556,
2219,-0.56700456,
2220,-0.589545,
2221,-0.64894,
2222,-0.6889206,
2223,-0.7002731,
2224,-0.68414927,
2225,-0.6672028,
2226,-0.6270577,
2227,-0.6046817,
2228,-0.5897096,
2229,-0.58181214,
2230,-0.6101112,
2231,-0.66769636,
2232,-0.7060316,
2233,-0.7121192,
2234,-0.69533724,
2235,-0.674113,
2236,-0.6331452,
2237,-0.60895944,
2238,-0.59020317,
2239,-0.5725985,
2240,-0.5964553,
2241,-0.65502757,
2242,-0.68924963,
2243,-0.69895685,
2244,-0.68414927,
2245,-0.6612797,
2246,-0.62804484,
2247,-0.59777147,
2248,-0.5790152,
2249,-0.57029516,
2250,-0.589216,
2251,-0.63561314,
2252,-0.682833,
2253,-0.6964889,
2254,-0.67839074,
2255,-0.6471302,
2256,-0.6224508,
2257,-0.5916839,
2258,-0.56766266,
2259,-0.5559811,
2260,-0.5832929,
2261,-0.6204765,
2262,-0.6665446,
2263,-0.6941855,
2264,-0.6775681,
2265,-0.64564943,
2266,-0.61866665,
2267,-0.58855784,
2268,-0.5512098,
2269,-0.54002184,
2270,-0.5734212,
2271,-0.61850214,
2272,-0.66193783,
2273,-0.6760873,
2274,-0.67296124,
2275,-0.64844644,
2276,-0.6104402,
2277,-0.58066046,
2278,-0.5518679,
2279,-0.5433124,
2280,-0.58066046,
2281,-0.6463075,
2282,-0.6869462,
2283,-0.6890851,
2284,-0.67131597,
2285,-0.6510789,
2286,-0.61850214,
2287,-0.5954681,
2288,-0.57407933,
2289,-0.5643721,
2290,-0.59102577,
2291,-0.64894,
2292,-0.68513644,
2293,-0.6829975,
2294,-0.66539294,
2295,-0.64120716,
2296,-0.60714966,
2297,-0.58740616,
2298,-0.55729735,
2299,-0.5426543,
2300,-0.5706242,
2301,-0.62212175,
2302,-0.66818994,
2303,-0.6699997,
2304,-0.6469657,
2305,-0.6132372,
2306,-0.5788506,
2307,-0.5517034,
2308,-0.52965647,
2309,-0.52653044,
2310,-0.55005807,
2311,-0.5933292,
2312,-0.6352841,
2313,-0.6589763,
2314,-0.63775206,
2315,-0.60731417,
2316,-0.5760537,
2317,-0.53459233,
2318,-0.5105711,
2319,-0.51632965,
2320,-0.55614567,
2321,-0.60139114,
2322,-0.6436751,
2323,-0.6504208,
2324,-0.63117087,
2325,-0.6061625,
2326,-0.5717759,
2327,-0.54380596,
2328,-0.5273531,
2329,-0.51649415,
2330,-0.5528551,
2331,-0.61471796,
2332,-0.6607861,
2333,-0.67131597,
2334,-0.6570019,
2335,-0.62837386,
2336,-0.5798378,
2337,-0.5551585,
2338,-0.5494,
2339,-0.53985727,
2340,-0.569637,
2341,-0.6313354,
2342,-0.66786087,
2343,-0.66818994,
2344,-0.64877546,
2345,-0.6199829,
2346,-0.5757246,
2347,-0.5528551,
2348,-0.5342633,
2349,-0.5273531,
2350,-0.56700456,
2351,-0.6267286,
2352,-0.6637476,
2353,-0.6647348,
2354,-0.6510789,
2355,-0.6263995,
2356,-0.5905322,
2357,-0.56025887,
2358,-0.5309727,
2359,-0.5189621,
2360,-0.5487418,
2361,-0.5997458,
2362,-0.637423,
2363,-0.6523951,
2364,-0.6244252,
2365,-0.5888869,
2366,-0.5591072,
2367,-0.53015006,
2368,-0.5034964,
2369,-0.5018511,
2370,-0.5303146,
2371,-0.5796733,
2372,-0.62820935,
2373,-0.63890374,
2374,-0.6064915,
2375,-0.5831284,
2376,-0.5589426,
2377,-0.52373344,
2378,-0.4954345,
2379,-0.48885334,
2380,-0.52274626,
2381,-0.57210493,
2382,-0.609453,
2383,-0.6239316,
2384,-0.60353,
2385,-0.57654727,
2386,-0.5444641,
2387,-0.51632965,
2388,-0.49707976,
2389,-0.48951143,
2390,-0.521101,
2391,-0.5727631,
2392,-0.6056689,
2393,-0.60731417,
2394,-0.58757067,
2395,-0.5563102,
2396,-0.5247206,
2397,-0.5081032,
2398,-0.49000502,
2399,-0.47223592,
2400,-0.506787,
2401,-0.575231,
2402,-0.6096176,
2403,-0.6120855,
2404,-0.5984296,
2405,-0.5630559,
2406,-0.51632965,
2407,-0.4990541,
2408,-0.4817786,
2409,-0.47371668,
2410,-0.50218016,
2411,-0.552526,
2412,-0.5798378,
2413,-0.59135485,
2414,-0.58066046,
2415,-0.5688144,
2416,-0.51353264,
2417,-0.4870435,
2418,-0.46203512,
2419,-0.45775738,
2420,-0.48227218,
2421,-0.53278255,
2422,-0.5753955,
2423,-0.5855963,
2424,-0.56354946,
2425,-0.5405154,
2426,-0.50234467,
2427,-0.46203512,
2428,-0.43028107,
2429,-0.43686223,
2430,-0.47865254,
2431,-0.524227,
2432,-0.5678272,
2433,-0.5786861,
2434,-0.5661819,
2435,-0.541009,
2436,-0.507116,
2437,-0.47421026,
2438,-0.44953093,
2439,-0.44163355,
2440,-0.46828723,
2441,-0.51583606,
2442,-0.56124604,
2443,-0.5712823,
2444,-0.56025887,
2445,-0.5317954,
2446,-0.4914858,
2447,-0.46845174,
2448,-0.45479587,
2449,-0.44229168,
2450,-0.47766536,
2451,-0.54347694,
2452,-0.58345747,
2453,-0.5814831,
2454,-0.56470114,
2455,-0.5324535,
2456,-0.49625713,
2457,-0.48029783,
2458,-0.46779364,
2459,-0.46088344,
2460,-0.4919794,
2461,-0.5433124,
2462,-0.5758891,
2463,-0.5786861,
2464,-0.55779094,
2465,-0.52587235,
2466,-0.48424652,
2467,-0.45792192,
2468,-0.4362041,
2469,-0.42781314,
2470,-0.44772112,
2471,-0.5136972,
2472,-0.552526,
2473,-0.56009436,
2474,-0.53969276,
2475,-0.51287454,
2476,-0.4796397,
2477,-0.44591132,
2478,-0.42386445,
2479,-0.42501616,
2480,-0.4567702,
2481,-0.50333184,
2482,-0.5462739,
2483,-0.5541713,
2484,-0.52373344,
2485,-0.4870435,
2486,-0.45808643,
2487,-0.42008027,
2488,-0.38684547,
2489,-0.39161682,
2490,-0.43061012,
2491,-0.47404572,
2492,-0.51517797,
2493,-0.52620137,
2494,-0.5062934,
2495,-0.48835975,
2496,-0.45660567,
2497,-0.42386445,
2498,-0.392604,
2499,-0.38717455,
2500,-0.4297875,
2501,-0.4817786,
2502,-0.5136972,
2503,-0.5136972,
2504,-0.498396,
2505,-0.4761846,
2506,-0.43768486,
2507,-0.4218901,
2508,-0.40198213,
2509,-0.39655268,
2510,-0.4396592,
2511,-0.4937892,
2512,-0.5252142,
2513,-0.51929116,
2514,-0.50267375,
2515,-0.4710842,
2516,-0.4241935,
2517,-0.39293304,
2518,-0.37532848,
2519,-0.37253147,
2520,-0.41053763,
2521,-0.46170607,
2522,-0.49477637,
2523,-0.49444732,
2524,-0.47733632,
2525,-0.44410148,
2526,-0.4034629,
2527,-0.37911263,
2528,-0.36512768,
2529,-0.36134353,
2530,-0.3904651,
2531,-0.4366977,
2532,-0.47865254,
2533,-0.4921439,
2534,-0.46861628,
2535,-0.4350524,
2536,-0.40494365,
2537,-0.3784545,
2538,-0.3593692,
2539,-0.35739484,
2540,-0.39112324,
2541,-0.43192637,
2542,-0.47470385,
2543,-0.48112047,
2544,-0.4584155,
2545,-0.4253452,
2546,-0.3937557,
2547,-0.36479864,
2548,-0.33090574,
2549,-0.33436084,
2550,-0.36956996,
2551,-0.42139652,
2552,-0.4659838,
2553,-0.47207138,
2554,-0.4538087,
2555,-0.43192637,
2556,-0.39803344,
2557,-0.36710203,
2558,-0.34143558,
2559,-0.3429163,
2560,-0.3893134,
2561,-0.45347962,
2562,-0.48622087,
2563,-0.48589182,
2564,-0.46713552,
2565,-0.4350524,
2566,-0.3995142,
2567,-0.37598658,
2568,-0.3508137,
2569,-0.3445616,
2570,-0.39523646,
2571,-0.4556185,
2572,-0.48589182,
2573,-0.48029783,
2574,-0.46400946,
2575,-0.43719128,
2576,-0.40231118,
2577,-0.37829,
2578,-0.35295257,
2579,-0.34423256,
2580,-0.38964248,
2581,-0.44739208,
2582,-0.48210764,
2583,-0.47996876,
2584,-0.45232794,
2585,-0.4202448,
2586,-0.39457834,
2587,-0.3657858,
2588,-0.33041215,
2589,-0.32876685,
2590,-0.36726657,
2591,-0.41777688,
2592,-0.46137702,
2593,-0.4607189,
2594,-0.43028107,
2595,-0.40198213,
2596,-0.37467036,
2597,-0.33979028,
2598,-0.31955326,
2599,-0.33485442,
2600,-0.3720379,
2601,-0.41876405,
2602,-0.44953093,
2603,-0.44245622,
2604,-0.41794142,
2605,-0.39178133,
2606,-0.3588756,
2607,-0.32991856,
2608,-0.3042521,
2609,-0.30063248,
2610,-0.33896765,
2611,-0.39589456,
2612,-0.43538147,
2613,-0.43686223,
2614,-0.424029,
2615,-0.3949074,
2616,-0.3593692,
2617,-0.33798048,
2618,-0.32119855,
2619,-0.31445286,
2620,-0.3570658,
2621,-0.41596708,
2622,-0.441469,
2623,-0.4482147,
2624,-0.43636864,
2625,-0.39737532,
2626,-0.34933293,
2627,-0.32761517,
2628,-0.3106687,
2629,-0.3070491,
2630,-0.34735858,
2631,-0.4116893,
2632,-0.44772112,
2633,-0.44936642,
2634,-0.4195867,
2635,-0.3761511,
2636,-0.3376514,
2637,-0.3164272,
2638,-0.2950385,
2639,-0.29602566,
2640,-0.34242275,
2641,-0.39227492,
2642,-0.4230418,
2643,-0.41399273,
2644,-0.39079416,
2645,-0.36874732,
2646,-0.34521973,
2647,-0.3146174,
2648,-0.28829283,
2649,-0.2968483,
2650,-0.33320913,
2651,-0.38289678,
2652,-0.42518067,
2653,-0.4288003,
2654,-0.3977044,
2655,-0.36216617,
2656,-0.33666423,
2657,-0.3037585,
2658,-0.27249807,
2659,-0.28434414,
2660,-0.33205745,
2661,-0.37927717,
2662,-0.40971497,
2663,-0.40741158,
2664,-0.38289678,
2665,-0.3514718,
2666,-0.323831,
2667,-0.2961902,
2668,-0.26772675,
