Time (Seconds),Amplitude (Volts),,Time (Seconds),,,Amplitude (Volts)
7308,0.08444208,,,,,-0.08444208
7309,0.09513642,,,,,-0.09513642
7310,0.10615982,,,,,-0.10615982
7311,0.110273026,,,,,-0.110273026
7312,0.11668963,,,,,-0.11668963
7313,0.105501704,,,,,-0.105501704
7314,0.08691,,,,,-0.08691
7315,0.08937793,,,,,-0.08937793
7316,0.09085868,,,,,-0.09085868
7317,0.06996359,,,,,-0.06996359
7318,0.0653568,,,,,-0.0653568
7319,0.07687378,,,,,-0.07687378
7320,0.077860944,,,,,-0.077860944
7321,0.10056586,,,,,-0.10056586
7322,0.1263968,,,,,-0.1263968
7323,0.1449885,,,,,-0.1449885
7324,0.142027,,,,,-0.142027
7325,0.14844361,,,,,-0.14844361
7326,0.14350776,,,,,-0.14350776
7327,0.150747,,,,,-0.150747
7328,0.16045418,,,,,-0.16045418
7329,0.15337946,,,,,-0.15337946
7330,0.14400135,,,,,-0.14400135
7331,0.15979607,,,,,-0.15979607
7332,0.17953949,,,,,-0.17953949
7333,0.18710779,,,,,-0.18710779
7334,0.19385345,,,,,-0.19385345
7335,0.20158629,,,,,-0.20158629
7336,0.20668668,,,,,-0.20668668
7337,0.22626556,,,,,-0.22626556
7338,0.24403465,,,,,-0.24403465
7339,0.26065204,,,,,-0.26065204
7340,0.2673977,,,,,-0.2673977
7341,0.27463695,,,,,-0.27463695
7342,0.28121808,,,,,-0.28121808
7343,0.29026717,,,,,-0.29026717
7344,0.32021138,,,,,-0.32021138
7345,0.3254763,,,,,-0.3254763
7346,0.30639097,,,,,-0.30639097
7347,0.32350194,,,,,-0.32350194
7348,0.32827327,,,,,-0.32827327
7349,0.33798048,,,,,-0.33798048
7350,0.35328162,,,,,-0.35328162
7351,0.36364692,,,,,-0.36364692
7352,0.35163635,,,,,-0.35163635
7353,0.3501556,,,,,-0.3501556
7354,0.34916842,,,,,-0.34916842
7355,0.34818125,,,,,-0.34818125
7356,0.34308085,,,,,-0.34308085
7357,0.3427518,,,,,-0.3427518
7358,0.3376514,,,,,-0.3376514
7359,0.33452538,,,,,-0.33452538
7360,0.33139932,,,,,-0.33139932
7361,0.3226793,,,,,-0.3226793
7362,0.3175789,,,,,-0.3175789
7363,0.30672002,,,,,-0.30672002
7364,0.3077072,,,,,-0.3077072
7365,0.30754268,,,,,-0.30754268
7366,0.29931623,,,,,-0.29931623
7367,0.3037585,,,,,-0.3037585
7368,0.3146174,,,,,-0.3146174
7369,0.32629892,,,,,-0.32629892
7370,0.3128076,,,,,-0.3128076
7371,0.32054043,,,,,-0.32054043
7372,0.3335382,,,,,-0.3335382
7373,0.3307412,,,,,-0.3307412
7374,0.33222196,,,,,-0.33222196
7375,0.3302476,,,,,-0.3302476
7376,0.3267925,,,,,-0.3267925
7377,0.32646346,,,,,-0.32646346
7378,0.32481816,,,,,-0.32481816
7379,0.33386725,,,,,-0.33386725
7380,0.3318929,,,,,-0.3318929
7381,0.32481816,,,,,-0.32481816
7382,0.32580534,,,,,-0.32580534
7383,0.31494644,,,,,-0.31494644
7384,0.2968483,,,,,-0.2968483
7385,0.30474567,,,,,-0.30474567
7386,0.3014551,,,,,-0.3014551
7387,0.2950385,,,,,-0.2950385
7388,0.28516677,,,,,-0.28516677
7389,0.2858249,,,,,-0.2858249
7390,0.27726942,,,,,-0.27726942
7391,0.27003014,,,,,-0.27003014
7392,0.27282715,,,,,-0.27282715
7393,0.26871392,,,,,-0.26871392
7394,0.25555164,,,,,-0.25555164
7395,0.23350482,,,,,-0.23350482
7396,0.21738103,,,,,-0.21738103
7397,0.21474858,,,,,-0.21474858
7398,0.20899007,,,,,-0.20899007
7399,0.2022444,,,,,-0.2022444
7400,0.20372516,,,,,-0.20372516
7401,0.19549873,,,,,-0.19549873
7402,0.18694326,,,,,-0.18694326
7403,0.2160648,,,,,-0.2160648
7404,0.22955613,,,,,-0.22955613
7405,0.2517675,,,,,-0.2517675
7406,0.25966486,,,,,-0.25966486
7407,0.27183998,,,,,-0.27183998
7408,0.2713464,,,,,-0.2713464
7409,0.26657504,,,,,-0.26657504
7410,0.27019468,,,,,-0.27019468
7411,0.25209653,,,,,-0.25209653
7412,0.23959237,,,,,-0.23959237
7413,0.23136595,,,,,-0.23136595
7414,0.22462028,,,,,-0.22462028
7415,0.21162254,,,,,-0.21162254
7416,0.19878931,,,,,-0.19878931
7417,0.1946761,,,,,-0.1946761
7418,0.20800291,,,,,-0.20800291
7419,0.20059912,,,,,-0.20059912
7420,0.19385345,,,,,-0.19385345
7421,0.1744391,,,,,-0.1744391
7422,0.1599606,,,,,-0.1599606
7423,0.16900966,,,,,-0.16900966
7424,0.16654174,,,,,-0.16654174
7425,0.16242853,,,,,-0.16242853
7426,0.15732814,,,,,-0.15732814
7427,0.13873644,,,,,-0.13873644
7428,0.13824286,,,,,-0.13824286
7429,0.15897343,,,,,-0.15897343
7430,0.15403758,,,,,-0.15403758
7431,0.15683456,,,,,-0.15683456
7432,0.1732874,,,,,-0.1732874
7433,0.17361645,,,,,-0.17361645
7434,0.1634157,,,,,-0.1634157
7435,0.16078325,,,,,-0.16078325
7436,0.15337946,,,,,-0.15337946
7437,0.13231982,,,,,-0.13231982
7438,0.13363606,,,,,-0.13363606
7439,0.13840738,,,,,-0.13840738
7440,0.11307001,,,,,-0.11307001
7441,0.10221114,,,,,-0.10221114
7442,0.10352737,,,,,-0.10352737
7443,0.11307001,,,,,-0.11307001
7444,0.1257387,,,,,-0.1257387
7445,0.14301418,,,,,-0.14301418
7446,0.1287002,,,,,-0.1287002
7447,0.1176768,,,,,-0.1176768
7448,0.097933404,,,,,-0.097933404
7449,0.08213868,,,,,-0.08213868
7450,0.08082245,,,,,-0.08082245
7451,0.07605114,,,,,-0.07605114
7452,0.062724344,,,,,-0.062724344
7453,0.059927363,,,,,-0.059927363
7454,0.05926925,,,,,-0.05926925
7455,0.062395286,,,,,-0.062395286
7456,0.06206623,,,,,-0.06206623
7457,0.07769642,,,,,-0.07769642
7458,0.07127982,,,,,-0.07127982
7459,0.058611136,,,,,-0.058611136
7460,0.07999981,,,,,-0.07999981
7461,0.08658095,,,,,-0.08658095
7462,0.07621566,,,,,-0.07621566
7463,0.09349114,,,,,-0.09349114
7464,0.09595906,,,,,-0.09595906
7465,0.0915168,,,,,-0.0915168
7466,0.08460661,,,,,-0.08460661
7467,0.092668496,,,,,-0.092668496
7468,0.10073038,,,,,-0.10073038
7469,0.1112602,,,,,-0.1112602
7470,0.13478775,,,,,-0.13478775
7471,0.1449885,,,,,-0.1449885
7472,0.14729191,,,,,-0.14729191
7473,0.13906549,,,,,-0.13906549
7474,0.14696285,,,,,-0.14696285
7475,0.1523923,,,,,-0.1523923
7476,0.14219153,,,,,-0.14219153
7477,0.12820663,,,,,-0.12820663
7478,0.1275485,,,,,-0.1275485
7479,0.124093406,,,,,-0.124093406
7480,0.12606774,,,,,-0.12606774
7481,0.12096737,,,,,-0.12096737
7482,0.11833492,,,,,-0.11833492
7483,0.09990774,,,,,-0.09990774
7484,0.08542925,,,,,-0.08542925
7485,0.09233944,,,,,-0.09233944
7486,0.088061705,,,,,-0.088061705
7487,0.08444208,,,,,-0.08444208
7488,0.0903651,,,,,-0.0903651
7489,0.10467906,,,,,-0.10467906
7490,0.095794536,,,,,-0.095794536
7491,0.09464283,,,,,-0.09464283
7492,0.1078051,,,,,-0.1078051
7493,0.10402095,,,,,-0.10402095
7494,0.10204661,,,,,-0.10204661
7495,0.123270765,,,,,-0.123270765
7496,0.13643304,,,,,-0.13643304
7497,0.12935832,,,,,-0.12935832
7498,0.13067454,,,,,-0.13067454
7499,0.14614022,,,,,-0.14614022
7500,0.14054625,,,,,-0.14054625
7501,0.12738398,,,,,-0.12738398
7502,0.12656133,,,,,-0.12656133
7503,0.124093406,,,,,-0.124093406
7504,0.118663974,,,,,-0.118663974
7505,0.11307001,,,,,-0.11307001
7506,0.09612359,,,,,-0.09612359
7507,0.08658095,,,,,-0.08658095
7508,0.08148057,,,,,-0.08148057
7509,0.081974156,,,,,-0.081974156
7510,0.08674548,,,,,-0.08674548
7511,0.09431378,,,,,-0.09431378
7512,0.07901265,,,,,-0.07901265
7513,0.06996359,,,,,-0.06996359
7514,0.07555755,,,,,-0.07555755
7515,0.061737172,,,,,-0.061737172
7516,0.04133567,,,,,-0.04133567
7517,0.035248123,,,,,-0.035248123
7518,0.015504735,,,,,-0.015504735
7519,0.004481344,,,,,-0.004481344
7520,0.012543227,,,,,-0.012543227
7521,0.008430021,,,,,-0.008430021
7522,-0.000619031,,,,,0.000619031
7523,-0.001441672,,,,,0.001441672
7524,0.010733415,,,,,-0.010733415
7525,0.014188509,,,,,-0.014188509
7526,0.014517565,,,,,-0.014517565
7527,0.028173408,,,,,-0.028173408
7528,0.048574913,,,,,-0.048574913
7529,0.0729251,,,,,-0.0729251
7530,0.081151515,,,,,-0.081151515
7531,0.06519227,,,,,-0.06519227
7532,0.059598308,,,,,-0.059598308
7533,0.05334623,,,,,-0.05334623
7534,0.05745944,,,,,-0.05745944
7535,0.052359063,,,,,-0.052359063
7536,0.046600573,,,,,-0.046600573
7537,0.016162846,,,,,-0.016162846
7538,0.008923605,,,,,-0.008923605
7539,0.015504735,,,,,-0.015504735
7540,0.018137187,,,,,-0.018137187
7541,0.025376428,,,,,-0.025376428
7542,0.036728878,,,,,-0.036728878
7543,0.019782469,,,,,-0.019782469
7544,0.0048104,,,,,-0.0048104
7545,0.035083596,,,,,-0.035083596
7546,0.052688118,,,,,-0.052688118
7547,0.032944728,,,,,-0.032944728
7548,0.04331001,,,,,-0.04331001
7549,0.0566368,,,,,-0.0566368
7550,0.04873944,,,,,-0.04873944
7551,0.051536422,,,,,-0.051536422
7552,0.050220195,,,,,-0.050220195
7553,0.04511982,,,,,-0.04511982
7554,0.04577793,,,,,-0.04577793
7555,0.062724344,,,,,-0.062724344
7556,0.06683755,,,,,-0.06683755
7557,0.05170095,,,,,-0.05170095
7558,0.039854914,,,,,-0.039854914
7559,0.035906237,,,,,-0.035906237
7560,0.023895673,,,,,-0.023895673
7561,0.022085864,,,,,-0.022085864
7562,0.01402398,,,,,-0.01402398
7563,0.008265493,,,,,-0.008265493
7564,0.024060203,,,,,-0.024060203
7565,0.023566617,,,,,-0.023566617
7566,0.011227001,,,,,-0.011227001
7567,0.02422473,,,,,-0.02422473
7568,0.015340206,,,,,-0.015340206
7569,-0.001441672,,,,,0.001441672
7570,-0.009503554,,,,,0.009503554
7571,-0.017894492,,,,,0.017894492
7572,-0.02431109,,,,,0.02431109
7573,-0.026943542,,,,,0.026943542
7574,-0.044383526,,,,,0.044383526
7575,-0.0641269,,,,,0.0641269
7576,-0.06840464,,,,,0.06840464
7577,-0.05211635,,,,,0.05211635
7578,-0.049648426,,,,,0.049648426
7579,-0.06083634,,,,,0.06083634
7580,-0.04059938,,,,,0.04059938
7581,-0.030069577,,,,,0.030069577
7582,-0.033689197,,,,,0.033689197
7583,-0.020855999,,,,,0.020855999
7584,-0.01262959,,,,,0.01262959
7585,-0.00259337,,,,,0.00259337
7586,0.002177949,,,,,-0.002177949
7587,-0.001441672,,,,,0.001441672
7588,0.008759077,,,,,-0.008759077
7589,0.018795298,,,,,-0.018795298
7590,0.020111525,,,,,-0.020111525
7591,0.030970389,,,,,-0.030970389
7592,0.04215831,,,,,-0.04215831
7593,0.046600573,,,,,-0.046600573
7594,0.029160578,,,,,-0.029160578
7595,0.032944728,,,,,-0.032944728
7596,0.028502464,,,,,-0.028502464
7597,0.016162846,,,,,-0.016162846
7598,0.028831521,,,,,-0.028831521
7599,0.050384723,,,,,-0.050384723
7600,0.029489635,,,,,-0.029489635
7601,0.009581719,,,,,-0.009581719
7602,0.008759077,,,,,-0.008759077
7603,0.005303985,,,,,-0.005303985
7604,0.001519836,,,,,-0.001519836
7605,0.00201342,,,,,-0.00201342
7606,-0.009503554,,,,,0.009503554
7607,-0.033853725,,,,,0.033853725
7608,-0.029411465,,,,,0.029411465
7609,-0.00621299,,,,,0.00621299
7610,-0.005061293,,,,,0.005061293
7611,-0.005390349,,,,,0.005390349
7612,-0.006377518,,,,,0.006377518
7613,-0.013945815,,,,,0.013945815
7614,-0.0313858,,,,,0.0313858
7615,-0.021185055,,,,,0.021185055
7616,-0.018717133,,,,,0.018717133
7617,-0.028753351,,,,,0.028753351
7618,-0.014768456,,,,,0.014768456
7619,-0.014110344,,,,,0.014110344
7620,-0.001112616,,,,,0.001112616
7621,0.014188509,,,,,-0.014188509
7622,0.016656432,,,,,-0.016656432
7623,0.008100964,,,,,-0.008100964
7624,0.00201342,,,,,-0.00201342
7625,0.002342477,,,,,-0.002342477
7626,0.000532666,,,,,-0.000532666
7627,-0.001277144,,,,,0.001277144
7628,-0.04059938,,,,,0.04059938
7629,-0.035663534,,,,,0.035663534
7630,-0.020526942,,,,,0.020526942
7631,-0.009668082,,,,,0.009668082
7632,-0.022172224,,,,,0.022172224
7633,-0.021185055,,,,,0.021185055
7634,-0.010161667,,,,,0.010161667
7635,-0.012300533,,,,,0.012300533
7636,-0.005719405,,,,,0.005719405
7637,0.007442852,,,,,-0.007442852
7638,0.013859452,,,,,-0.013859452
7639,-0.005883934,,,,,0.005883934
7640,-0.001935257,,,,,0.001935257
7641,0.005633041,,,,,-0.005633041
7642,0.00300059,,,,,-0.00300059
7643,0.010568888,,,,,-0.010568888
7644,0.024718314,,,,,-0.024718314
7645,0.021263223,,,,,-0.021263223
7646,0.038538687,,,,,-0.038538687
7647,0.050055668,,,,,-0.050055668
7648,0.07819001,,,,,-0.07819001
7649,0.11191831,,,,,-0.11191831
7650,0.13231982,,,,,-0.13231982
7651,0.1542021,,,,,-0.1542021
7652,0.16851607,,,,,-0.16851607
7653,0.17657797,,,,,-0.17657797
7654,0.17591986,,,,,-0.17591986
7655,0.18513344,,,,,-0.18513344
7656,0.17789419,,,,,-0.17789419
7657,0.15897343,,,,,-0.15897343
7658,0.16144136,,,,,-0.16144136
7659,0.17427456,,,,,-0.17427456
7660,0.17279382,,,,,-0.17279382
7661,0.16012512,,,,,-0.16012512
7662,0.16423833,,,,,-0.16423833
7663,0.1774006,,,,,-0.1774006
7664,0.17838778,,,,,-0.17838778
7665,0.19187911,,,,,-0.19187911
7666,0.18710779,,,,,-0.18710779
7667,0.18694326,,,,,-0.18694326
7668,0.191221,,,,,-0.191221
7669,0.19665045,,,,,-0.19665045
7670,0.19533421,,,,,-0.19533421
7671,0.19039835,,,,,-0.19039835
7672,0.19319534,,,,,-0.19319534
7673,0.1964859,,,,,-0.1964859
7674,0.18496892,,,,,-0.18496892
7675,0.18151382,,,,,-0.18151382
7676,0.19187911,,,,,-0.19187911
7677,0.20767385,,,,,-0.20767385
7678,0.19187911,,,,,-0.19187911
7679,0.17690702,,,,,-0.17690702
7680,0.18628515,,,,,-0.18628515
7681,0.19401798,,,,,-0.19401798
7682,0.17049041,,,,,-0.17049041
7683,0.16045418,,,,,-0.16045418
7684,0.1617704,,,,,-0.1617704
7685,0.1443304,,,,,-0.1443304
7686,0.1287002,,,,,-0.1287002
7687,0.14087531,,,,,-0.14087531
7688,0.14712738,,,,,-0.14712738
7689,0.15683456,,,,,-0.15683456
7690,0.17131306,,,,,-0.17131306
7691,0.1553538,,,,,-0.1553538
7692,0.13018095,,,,,-0.13018095
7693,0.12458699,,,,,-0.12458699
7694,0.12804209,,,,,-0.12804209
7695,0.1112602,,,,,-0.1112602
7696,0.09316208,,,,,-0.09316208
7697,0.08131604,,,,,-0.08131604
7698,0.0915168,,,,,-0.0915168
7699,0.0967817,,,,,-0.0967817
7700,0.09595906,,,,,-0.09595906
7701,0.09283303,,,,,-0.09283303
7702,0.09365567,,,,,-0.09365567
7703,0.09316208,,,,,-0.09316208
7704,0.1013885,,,,,-0.1013885
7705,0.11076661,,,,,-0.11076661
7706,0.10500812,,,,,-0.10500812
7707,0.09447831,,,,,-0.09447831
7708,0.1135636,,,,,-0.1135636
7709,0.12294171,,,,,-0.12294171
7710,0.114057176,,,,,-0.114057176
7711,0.109614916,,,,,-0.109614916
7712,0.122448124,,,,,-0.122448124
7713,0.1176768,,,,,-0.1176768
7714,0.13166171,,,,,-0.13166171
7715,0.14679833,,,,,-0.14679833
7716,0.15321493,,,,,-0.15321493
7717,0.1367621,,,,,-0.1367621
7718,0.13610399,,,,,-0.13610399
7719,0.14268512,,,,,-0.14268512
7720,0.12886474,,,,,-0.12886474
7721,0.12656133,,,,,-0.12656133
7722,0.12886474,,,,,-0.12886474
7723,0.119486615,,,,,-0.119486615
7724,0.112411894,,,,,-0.112411894
7725,0.10698246,,,,,-0.10698246
7726,0.099578686,,,,,-0.099578686
7727,0.07127982,,,,,-0.07127982
7728,0.06469868,,,,,-0.06469868
7729,0.05630774,,,,,-0.05630774
7730,0.05630774,,,,,-0.05630774
7731,0.05630774,,,,,-0.05630774
7732,0.031793028,,,,,-0.031793028
7733,0.019453412,,,,,-0.019453412
7734,0.011062472,,,,,-0.011062472
7735,0.003165118,,,,,-0.003165118
7736,-0.010326195,,,,,0.010326195
7737,-0.002099785,,,,,0.002099785
7738,-0.006048462,,,,,0.006048462
7739,-0.020197887,,,,,0.020197887
7740,0.003165118,,,,,-0.003165118
7741,0.015998319,,,,,-0.015998319
7742,-0.004074123,,,,,0.004074123
7743,-0.004732236,,,,,0.004732236
7744,0.009252662,,,,,-0.009252662
7745,-0.000948087,,,,,0.000948087
7746,-0.022172224,,,,,0.022172224
7747,-0.023159394,,,,,0.023159394
7748,-0.02974052,,,,,0.02974052
7749,-0.03270203,,,,,0.03270203
7750,-0.030234104,,,,,0.030234104
7751,-0.04059938,,,,,0.04059938
7752,-0.0547488,,,,,0.0547488
7753,-0.05557144,,,,,0.05557144
7754,-0.064455956,,,,,0.064455956
7755,-0.06610124,,,,,0.06610124
7756,-0.07399859,,,,,0.07399859
7757,-0.06840464,,,,,0.06840464
7758,-0.0600137,,,,,0.0600137
7759,-0.056887664,,,,,0.056887664
7760,-0.064455956,,,,,0.064455956
7761,-0.07366954,,,,,0.07366954
7762,-0.08387028,,,,,0.08387028
7763,-0.095551774,,,,,0.095551774
7764,-0.11940835,,,,,0.11940835
7765,-0.11233363,,,,,0.11233363
7766,-0.114801556,,,,,0.114801556
7767,-0.12763475,,,,,0.12763475
7768,-0.11875023,,,,,0.11875023
7769,-0.08025066,,,,,0.08025066
7770,-0.06544313,,,,,0.06544313
7771,-0.058039363,,,,,0.058039363
7772,-0.03500542,,,,,0.03500542
7773,-0.023323921,,,,,0.023323921
7774,-0.013781287,,,,,0.013781287
7775,-0.000783559,,,,,0.000783559
7776,-0.01081978,,,,,0.01081978
7777,-0.02710807,,,,,0.02710807
7778,-0.03846051,,,,,0.03846051
7779,-0.044219,,,,,0.044219
7780,-0.052445404,,,,,0.052445404
7781,-0.06626577,,,,,0.06626577
7782,-0.068898216,,,,,0.068898216
7783,-0.06610124,,,,,0.06610124
7784,-0.06100087,,,,,0.06100087
7785,-0.04931937,,,,,0.04931937
7786,-0.047838617,,,,,0.047838617
7787,-0.036486175,,,,,0.036486175
7788,-0.03352467,,,,,0.03352467
7789,-0.036486175,,,,,0.036486175
7790,-0.032866556,,,,,0.032866556
7791,-0.03763787,,,,,0.03763787
7792,-0.043560885,,,,,0.043560885
7793,-0.03977674,,,,,0.03977674
7794,-0.030892218,,,,,0.030892218
7795,-0.03846051,,,,,0.03846051
7796,-0.047015976,,,,,0.047015976
7797,-0.038625043,,,,,0.038625043
7798,-0.026120901,,,,,0.026120901
7799,-0.03336014,,,,,0.03336014
7800,-0.023323921,,,,,0.023323921
7801,-0.020855999,,,,,0.020855999
7802,-0.034840893,,,,,0.034840893
7803,-0.042902775,,,,,0.042902775
7804,-0.04027032,,,,,0.04027032
7805,-0.056229554,,,,,0.056229554
7806,-0.068075575,,,,,0.068075575
7807,-0.07761821,,,,,0.07761821
7808,-0.0799216,,,,,0.0799216
7809,-0.0746567,,,,,0.0746567
7810,-0.05655861,,,,,0.05655861
7811,-0.045699753,,,,,0.045699753
7812,-0.042902775,,,,,0.042902775
7813,-0.0547488,,,,,0.0547488
7814,-0.06708841,,,,,0.06708841
7815,-0.06429143,,,,,0.06429143
7816,-0.0728469,,,,,0.0728469
7817,-0.09917139,,,,,0.09917139
7818,-0.11875023,,,,,0.11875023
7819,-0.11661137,,,,,0.11661137
7820,-0.11463703,,,,,0.11463703
7821,-0.10789138,,,,,0.10789138
7822,-0.104436286,,,,,0.104436286
7823,-0.106739685,,,,,0.106739685
7824,-0.100816675,,,,,0.100816675
7825,-0.090451404,,,,,0.090451404
7826,-0.0799216,,,,,0.0799216
7827,-0.07844085,,,,,0.07844085
7828,-0.07218878,,,,,0.07218878
7829,-0.059355587,,,,,0.059355587
7830,-0.059026532,,,,,0.059026532
7831,-0.06840464,,,,,0.06840464
7832,-0.053103518,,,,,0.053103518
7833,-0.05557144,,,,,0.05557144
7834,-0.07004992,,,,,0.07004992
7835,-0.06100087,,,,,0.06100087
7836,-0.053103518,,,,,0.053103518
7837,-0.062317096,,,,,0.062317096
7838,-0.066759355,,,,,0.066759355
7839,-0.07383406,,,,,0.07383406
7840,-0.073340476,,,,,0.073340476
7841,-0.0863382,,,,,0.0863382
7842,-0.10394271,,,,,0.10394271
7843,-0.11792759,,,,,0.11792759
7844,-0.12121815,,,,,0.12121815
7845,-0.1396453,,,,,0.1396453
7846,-0.16136299,,,,,0.16136299
7847,-0.16564073,,,,,0.16564073
7848,-0.17896749,,,,,0.17896749
7849,-0.19755915,,,,,0.19755915
7850,-0.18686484,,,,,0.18686484
7851,-0.18472597,,,,,0.18472597
7852,-0.20792441,,,,,0.20792441
7853,-0.21187308,,,,,0.21187308
7854,-0.21779609,,,,,0.21779609
7855,-0.23161644,,,,,0.23161644
7856,-0.22404815,,,,,0.22404815
7857,-0.22240287,,,,,0.22240287
7858,-0.23276813,,,,,0.23276813
7859,-0.22487079,,,,,0.22487079
7860,-0.19542028,,,,,0.19542028
7861,-0.20233046,,,,,0.20233046
7862,-0.20216593,,,,,0.20216593
7863,-0.19229425,,,,,0.19229425
7864,-0.19739462,,,,,0.19739462
7865,-0.18653578,,,,,0.18653578
7866,-0.19245878,,,,,0.19245878
7867,-0.20101424,,,,,0.20101424
7868,-0.19953348,,,,,0.19953348
7869,-0.17946108,,,,,0.17946108
7870,-0.18801653,,,,,0.18801653
7871,-0.19871084,,,,,0.19871084
7872,-0.20743082,,,,,0.20743082
7873,-0.21977042,,,,,0.21977042
7874,-0.22355457,,,,,0.22355457
7875,-0.22371909,,,,,0.22371909
7876,-0.23704585,,,,,0.23704585
7877,-0.24280433,,,,,0.24280433
7878,-0.24971451,,,,,0.24971451
7879,-0.23688133,,,,,0.23688133
7880,-0.24115905,,,,,0.24115905
7881,-0.25711825,,,,,0.25711825
7882,-0.25695375,,,,,0.25695375
7883,-0.27669707,,,,,0.27669707
7884,-0.30910906,,,,,0.30910906
7885,-0.31141245,,,,,0.31141245
7886,-0.32457468,,,,,0.32457468
7887,-0.34678593,,,,,0.34678593
7888,-0.34974745,,,,,0.34974745
7889,-0.35040554,,,,,0.35040554
7890,-0.35270894,,,,,0.35270894
7891,-0.33806595,,,,,0.33806595
7892,-0.30861548,,,,,0.30861548
7893,-0.2898593,,,,,0.2898593
7894,-0.27225482,,,,,0.27225482
7895,-0.23869114,,,,,0.23869114
7896,-0.2314519,,,,,0.2314519
7897,-0.23046474,,,,,0.23046474
7898,-0.23951377,,,,,0.23951377
7899,-0.25711825,,,,,0.25711825
7900,-0.25646016,,,,,0.25646016
7901,-0.26698995,,,,,0.26698995
7902,-0.26616728,,,,,0.26616728
7903,-0.25876355,,,,,0.25876355
7904,-0.26518014,,,,,0.26518014
7905,-0.27077407,,,,,0.27077407
7906,-0.2615605,,,,,0.2615605
7907,-0.25761184,,,,,0.25761184
7908,-0.25843447,,,,,0.25843447
7909,-0.2638639,,,,,0.2638639
7910,-0.24922092,,,,,0.24922092
7911,-0.23490699,,,,,0.23490699
7912,-0.2296421,,,,,0.2296421
7913,-0.214341,,,,,0.214341
7914,-0.202495,,,,,0.202495
7915,-0.20364669,,,,,0.20364669
7916,-0.19821726,,,,,0.19821726
7917,-0.1919652,,,,,0.1919652
7918,-0.19821726,,,,,0.19821726
7919,-0.19624293,,,,,0.19624293
7920,-0.17929654,,,,,0.17929654
7921,-0.17386712,,,,,0.17386712
7922,-0.17008297,,,,,0.17008297
7923,-0.17320901,,,,,0.17320901
7924,-0.1602113,,,,,0.1602113
7925,-0.16860223,,,,,0.16860223
7926,-0.18423238,,,,,0.18423238
7927,-0.19015539,,,,,0.19015539
7928,-0.17979012,,,,,0.17979012
7929,-0.17304447,,,,,0.17304447
7930,-0.1737026,,,,,0.1737026
7931,-0.17403165,,,,,0.17403165
7932,-0.14951697,,,,,0.14951697
7933,-0.13651925,,,,,0.13651925
7934,-0.1332287,,,,,0.1332287
7935,-0.13931623,,,,,0.13931623
7936,-0.1572498,,,,,0.1572498
7937,-0.17337354,,,,,0.17337354
7938,-0.1531366,,,,,0.1531366
7939,-0.15214942,,,,,0.15214942
7940,-0.1713992,,,,,0.1713992
7941,-0.1807773,,,,,0.1807773
7942,-0.18044823,,,,,0.18044823
7943,-0.16399544,,,,,0.16399544
7944,-0.1620211,,,,,0.1620211
7945,-0.14129058,,,,,0.14129058
7946,-0.12023098,,,,,0.12023098
7947,-0.104436286,,,,,0.104436286
7948,-0.07399859,,,,,0.07399859
7949,-0.05392616,,,,,0.05392616
7950,-0.05030654,,,,,0.05030654
7951,-0.035499007,,,,,0.035499007
7952,-0.015591097,,,,,0.015591097
7953,-0.006871103,,,,,0.006871103
7954,-0.012465062,,,,,0.012465062
7955,-0.0016062,,,,,0.0016062
7956,0.003987759,,,,,-0.003987759
7957,0.018137187,,,,,-0.018137187
7958,0.03195756,,,,,-0.03195756
7959,0.05071378,,,,,-0.05071378
7960,0.06206623,,,,,-0.06206623
7961,0.061737172,,,,,-0.061737172
7962,0.06453416,,,,,-0.06453416
7963,0.07835453,,,,,-0.07835453
7964,0.091845855,,,,,-0.091845855
7965,0.09661718,,,,,-0.09661718
7966,0.09020057,,,,,-0.09020057
7967,0.098756045,,,,,-0.098756045
7968,0.09349114,,,,,-0.09349114
7969,0.09217491,,,,,-0.09217491
7970,0.102704726,,,,,-0.102704726
7971,0.096452646,,,,,-0.096452646
7972,0.08131604,,,,,-0.08131604
7973,0.07358321,,,,,-0.07358321
7974,0.07259604,,,,,-0.07259604
7975,0.06996359,,,,,-0.06996359
7976,0.056801327,,,,,-0.056801327
7977,0.046436045,,,,,-0.046436045
7978,0.051536422,,,,,-0.051536422
7979,0.07012812,,,,,-0.07012812
7980,0.08444208,,,,,-0.08444208
7981,0.09628812,,,,,-0.09628812
7982,0.09842699,,,,,-0.09842699
7983,0.09283303,,,,,-0.09283303
7984,0.098756045,,,,,-0.098756045
7985,0.10829869,,,,,-0.10829869
7986,0.1153734,,,,,-0.1153734
7987,0.11833492,,,,,-0.11833492
7988,0.120309256,,,,,-0.120309256
7989,0.11520888,,,,,-0.11520888
7990,0.099414155,,,,,-0.099414155
7991,0.09892057,,,,,-0.09892057
7992,0.1176768,,,,,-0.1176768
7993,0.11734775,,,,,-0.11734775
7994,0.09382019,,,,,-0.09382019
7995,0.09052963,,,,,-0.09052963
7996,0.0816451,,,,,-0.0816451
7997,0.06683755,,,,,-0.06683755
7998,0.06848283,,,,,-0.06848283
7999,0.07457038,,,,,-0.07457038
8000,0.06947,,,,,-0.06947
8001,0.058611136,,,,,-0.058611136
8002,0.054004345,,,,,-0.054004345
8003,0.051536422,,,,,-0.051536422
