Time (Seconds),Amplitude (Volts) [Filtered 0.3-30.0Hz]
8.212,0.03272978286574663
8.214,0.02861031493113413
8.216,0.023711814243556915
8.218,0.01802924777454159
8.22,0.011548074434024024
8.222,0.004328544176516836
8.224,-0.003406864794507032
8.226,-0.011345229412529528
8.228,-0.01924949093519497
8.23,-0.02703235495966554
8.232,-0.0346739764837721
8.234,-0.04208047961269955
8.236,-0.04902775054128703
8.238,-0.05525302624307244
8.24,-0.060603200373387685
8.242,-0.06510020613848994
8.244,-0.06889338987749832
8.246,-0.07217519592865865
8.248,-0.07513009253250202
8.25,-0.07789234095744624
8.252,-0.08049219906530466
8.254,-0.08286448687180537
8.256,-0.08492377470532333
8.258,-0.0866113114042754
8.26,-0.08790027394189667
8.262,-0.08880430031496414
8.264,-0.08938804454927896
8.266,-0.08977032970396784
8.268,-0.09010705001178118
8.27,-0.09053622711352802
8.272,-0.09112385420893734
8.274,-0.09185389768103241
8.276,-0.09264707466801447
8.278,-0.0933814965407821
8.28,-0.09391520811752785
8.282,-0.0941334137524967
8.284,-0.09400331282527949
8.286,-0.09357306351144312
8.288,-0.09291075494133978
8.29,-0.09203265999320934
8.292,-0.09086082734818819
8.294,-0.0892539990029858
8.296,-0.08710542825854548
8.298,-0.08441097840307726
8.3,-0.08123905256050952
8.302,-0.07765428566128894
8.304,-0.07369943881811436
8.306,-0.06944825248722195
8.308,-0.06503441716609916
8.31,-0.06061983038246744
8.312,-0.05635630857296625
8.314,-0.05235415175305404
8.316,-0.04864871140527671
8.318,-0.04519749777393574
8.32,-0.04189650463062864
8.322,-0.03858106535565702
8.324,-0.03505719147487816
8.326,-0.03117542927960781
8.328,-0.026883389719169953
8.33,-0.022262494373316004
8.332,-0.017568628933124157
8.334,-0.013194635591555877
8.336,-0.009495748955026716
8.338,-0.006603487387062037
8.34,-0.004405201759535779
8.342,-0.002661667593676649
8.344,-0.0011056925633856282
8.346,0.0005177747432955002
8.348,0.0024071923215149282
8.35,0.00465344971341948
8.352,0.007247222444987475
8.354,0.010161276884284247
8.356,0.013438741247038172
8.358,0.017209230793353028
8.36,0.02162710058075718
8.362,0.02680388588979722
8.364,0.032793842336061356
8.366,0.03958962119912986
8.368,0.047079436120114324
8.37,0.055035460778054296
8.372,0.06318686455820638
8.374,0.07128677820161959
8.376,0.07911038903467599
8.378,0.08645478053531383
8.38,0.09316784776838076
8.382,0.0991504394624987
8.384,0.10434209186317886
8.386,0.10873247969397039
8.388,0.11237185815332532
8.39,0.1153581963746799
8.392,0.11782211144468377
8.394,0.11990680776507709
8.396,0.12174006018939076
8.398,0.12342250498553353
8.4,0.12502941083385585
8.402,0.12660088707080125
8.404,0.1281153967656307
8.406,0.12947207395786994
8.408,0.13051952425713456
8.41,0.13112267728957527
8.412,0.13121937975869202
8.414,0.13085291279630668
8.416,0.13016927707715978
8.418,0.1293424930592375
8.42,0.12847479145971613
8.422,0.12757457044914838
8.424,0.12660266655124242
8.426,0.12550918873227468
8.428,0.12425047633198058
8.43,0.12280655372444435
8.432,0.12119363572210975
8.434,0.11946750573297439
8.436,0.11772886844586176
8.438,0.11613948171289809
8.44,0.11492922442726328
8.442,0.11433975008359569
8.444,0.11450178606636448
8.446,0.11535379169038763
8.448,0.11667390636342588
8.45,0.11815806519452332
8.452,0.11948010064734405
8.454,0.12035492321369655
8.456,0.12060413973258005
8.458,0.12016537890429775
8.46,0.11902896302119254
8.462,0.11716997711924501
8.464,0.11453798649606105
8.466,0.1110802232351725
8.468,0.1067517054950499
8.47,0.10152865331060192
8.472,0.09544010118509114
8.474,0.08858114537861281
8.476,0.0810970022413022
8.478,0.07316125674069449
8.48,0.06494945506447007
8.482,0.056619551229394154
8.484,0.04833061517196954
8.486,0.04027436979467196
8.488,0.032664037098158544
8.49,0.025693480455324092
8.492,0.019514746587680553
8.494,0.014232513364784875
8.496,0.00988634025603152
8.498,0.006420129616064496
8.5,0.0036524712519065026
8.502,0.0012887391166171592
8.504,-0.0009553712056256363
8.506,-0.003185003786891726
8.508,-0.005294964972987294
8.51,-0.0070887659922726845
8.512,-0.008406970653428141
8.514,-0.009195385025273626
8.516,-0.009515453481900606
8.518,-0.009506776092661689
8.52,-0.009330955433561671
8.522,-0.009137636285437413
8.524,-0.009066073308355058
8.526,-0.009250762037191398
8.528,-0.009797518082267311
8.53,-0.01075208346916665
8.532,-0.0121047134348885
8.534,-0.013820344553378897
8.536,-0.015846034797307642
8.538,-0.018079982021188712
8.54,-0.02035067280119276
8.542,-0.022468491930088513
8.544,-0.02433763114674158
8.546,-0.026025127377017412
8.548,-0.02770581479228649
8.55,-0.02953887524091437
8.552,-0.03157859646570135
8.554,-0.033729424850109144
8.556,-0.03573239511208107
8.558,-0.03722121947020823
8.56,-0.03784530680759425
8.562,-0.03738626622517109
8.564,-0.03579966322854498
8.566,-0.033162832433667994
8.568,-0.02958748620321993
8.57,-0.025189651648803317
8.572,-0.020128925898402428
8.574,-0.014637641184433338
8.576,-0.008987161373314456
8.578,-0.0034430877381204563
8.58,0.0017304858809074454
8.582,0.0062561259318355536
8.584,0.0098768880296464
8.586,0.012416566347561032
8.588,0.013818422507485606
8.59,0.014167446796756532
8.592,0.013697994780404236
8.594,0.012739220181699627
8.596,0.011604223936933347
8.598,0.010513004953759798
8.6,0.009585838759375902
8.602,0.008872440727327159
8.604,0.008397301061055249
8.606,0.008188764661702928
